group,id_player,outcome,total_count,stop_count,stop_prob,stop_overall
Low-Risk,2409,win,175,0,0,3.562653562653563
Low-Risk,2410,loss,1319,28,2.122820318423048,1.8419489007724301
Low-Risk,2410,win,364,3,0.8241758241758242,1.8419489007724301
Low-Risk,2411,loss,7,2,28.57142857142857,20
Low-Risk,2411,win,3,0,0,20
Low-Risk,2412,loss,3,1,33.33333333333333,33.33333333333333
Low-Risk,2413,loss,39,1,2.564102564102564,1.8518518518518516
Low-Risk,2413,win,15,0,0,1.8518518518518516
Low-Risk,2414,loss,14,1,7.142857142857142,6.25
Low-Risk,2414,win,2,0,0,6.25
Low-Risk,2415,loss,35,0,0,2.1739130434782608
Low-Risk,2415,win,11,1,9.090909090909092,2.1739130434782608
Low-Risk,2416,loss,394,5,1.2690355329949239,1.394422310756972
Low-Risk,2416,win,108,2,1.8518518518518516,1.394422310756972
Low-Risk,2417,loss,18,1,5.555555555555555,8.695652173913043
Low-Risk,2417,win,5,1,20,8.695652173913043
Low-Risk,2418,loss,277,5,1.8050541516245486,1.3477088948787064
Low-Risk,2418,win,94,0,0,1.3477088948787064
Low-Risk,2419,loss,61,2,3.278688524590164,2.3255813953488373
Low-Risk,2419,win,25,0,0,2.3255813953488373
Low-Risk,2420,loss,22,1,4.545454545454546,3.8461538461538463
Low-Risk,2420,win,4,0,0,3.8461538461538463
Low-Risk,2421,loss,127,2,1.574803149606299,1.2195121951219512
Low-Risk,2421,win,37,0,0,1.2195121951219512
Low-Risk,2422,loss,219,6,2.73972602739726,1.9607843137254901
Low-Risk,2422,win,87,0,0,1.9607843137254901
Low-Risk,2423,loss,5,1,20,16.666666666666664
Low-Risk,2423,win,1,0,0,16.666666666666664
Low-Risk,2424,loss,31,1,3.225806451612903,2.380952380952381
Low-Risk,2424,win,11,0,0,2.380952380952381
Low-Risk,2425,loss,25,1,4,3.125
Low-Risk,2425,win,7,0,0,3.125
Low-Risk,2426,loss,45,2,4.444444444444445,3.571428571428571
Low-Risk,2426,win,11,0,0,3.571428571428571
Low-Risk,2427,loss,380,8,2.1052631578947367,1.6260162601626018
Low-Risk,2427,win,112,0,0,1.6260162601626018
Low-Risk,2428,loss,62,4,6.451612903225806,5.797101449275362
Low-Risk,2428,win,7,0,0,5.797101449275362
Low-Risk,2429,loss,133,3,2.2556390977443606,1.8072289156626504
Low-Risk,2429,win,33,0,0,1.8072289156626504
Low-Risk,2430,loss,39,2,5.128205128205128,4.25531914893617
Low-Risk,2430,win,8,0,0,4.25531914893617
Low-Risk,2431,loss,132,1,0.7575757575757576,0.6666666666666667
Low-Risk,2431,win,18,0,0,0.6666666666666667
Low-Risk,2432,loss,324,15,4.62962962962963,3.5545023696682465
Low-Risk,2432,win,98,0,0,3.5545023696682465
Low-Risk,2433,loss,70,1,1.4285714285714286,1.0638297872340425
Low-Risk,2433,win,24,0,0,1.0638297872340425
Low-Risk,2434,loss,3,1,33.33333333333333,33.33333333333333
Low-Risk,2435,loss,435,11,2.528735632183908,1.8932874354561102
Low-Risk,2435,win,146,0,0,1.8932874354561102
Low-Risk,2436,loss,1698,20,1.1778563015312131,0.9615384615384616
Low-Risk,2436,win,382,0,0,0.9615384615384616
Low-Risk,2437,loss,31,1,3.225806451612903,2.5
Low-Risk,2437,win,9,0,0,2.5
Low-Risk,2438,loss,25,1,4,3.3333333333333335
Low-Risk,2438,win,5,0,0,3.3333333333333335
Low-Risk,2439,loss,250,7,2.8000000000000003,2.1538461538461537
Low-Risk,2439,win,75,0,0,2.1538461538461537
Low-Risk,2440,loss,40,0,0,1.8518518518518516
Low-Risk,2440,win,14,1,7.142857142857142,1.8518518518518516
Low-Risk,2441,loss,208,3,1.4423076923076923,1.1811023622047243
Low-Risk,2441,win,46,0,0,1.1811023622047243
Low-Risk,2442,loss,29,1,3.4482758620689653,2.564102564102564
Low-Risk,2442,win,10,0,0,2.564102564102564
Low-Risk,2443,loss,46,1,2.1739130434782608,1.9607843137254901
Low-Risk,2443,win,5,0,0,1.9607843137254901
Low-Risk,2444,loss,48,1,2.083333333333333,1.8518518518518516
Low-Risk,2444,win,6,0,0,1.8518518518518516
Low-Risk,2445,loss,87,2,2.2988505747126435,2.6785714285714284
Low-Risk,2445,win,25,1,4,2.6785714285714284
Low-Risk,2446,loss,328,7,2.1341463414634148,1.6867469879518073
Low-Risk,2446,win,87,0,0,1.6867469879518073
Low-Risk,2447,loss,102,1,0.9803921568627451,0.7092198581560284
Low-Risk,2447,win,39,0,0,0.7092198581560284
Low-Risk,2448,loss,13,1,7.6923076923076925,7.142857142857142
Low-Risk,2448,win,1,0,0,7.142857142857142
Low-Risk,2449,loss,4,1,25,25
Low-Risk,2450,loss,5,1,20,20
Low-Risk,2451,loss,39,1,2.564102564102564,2.127659574468085
Low-Risk,2451,win,8,0,0,2.127659574468085
Low-Risk,2452,loss,240,6,2.5,1.9801980198019802
Low-Risk,2452,win,63,0,0,1.9801980198019802
Low-Risk,2453,loss,167,2,1.1976047904191618,1.0204081632653061
Low-Risk,2453,win,29,0,0,1.0204081632653061
Low-Risk,2454,loss,5,1,20,16.666666666666664
Low-Risk,2454,win,1,0,0,16.666666666666664
Low-Risk,2455,loss,19,1,5.263157894736842,9.090909090909092
Low-Risk,2455,win,3,1,33.33333333333333,9.090909090909092
Low-Risk,2456,loss,14,2,14.285714285714285,10.526315789473683
Low-Risk,2456,win,5,0,0,10.526315789473683
Low-Risk,2457,loss,93,2,2.1505376344086025,1.6666666666666667
Low-Risk,2457,win,27,0,0,1.6666666666666667
Low-Risk,2458,loss,18,1,5.555555555555555,4.545454545454546
Low-Risk,2458,win,4,0,0,4.545454545454546
Low-Risk,2459,loss,5,1,20,20
Low-Risk,2460,loss,37,1,2.7027027027027026,1.9607843137254901
Low-Risk,2460,win,14,0,0,1.9607843137254901
Low-Risk,2461,loss,97,1,1.0309278350515463,0.8
Low-Risk,2461,win,28,0,0,0.8
Low-Risk,2462,loss,1507,31,2.05706702057067,1.6243654822335025
Low-Risk,2462,win,463,1,0.21598272138228944,1.6243654822335025
Low-Risk,2463,loss,4,1,25,20
Low-Risk,2463,win,1,0,0,20
Low-Risk,2464,loss,23,1,4.3478260869565215,3.4482758620689653
Low-Risk,2464,win,6,0,0,3.4482758620689653
Low-Risk,2465,loss,12,1,8.333333333333332,6.25
Low-Risk,2465,win,4,0,0,6.25
Low-Risk,2466,loss,3277,52,1.5868172108635947,1.2121212121212122
Low-Risk,2466,win,1013,0,0,1.2121212121212122
Low-Risk,2467,loss,165,5,3.0303030303030303,3.4482758620689653
Low-Risk,2467,win,38,2,5.263157894736842,3.4482758620689653
Low-Risk,2468,loss,156,4,2.564102564102564,1.9417475728155338
Low-Risk,2468,win,50,0,0,1.9417475728155338
Low-Risk,2469,loss,27,1,3.7037037037037033,3.125
Low-Risk,2469,win,5,0,0,3.125
Low-Risk,2470,loss,375,46,12.266666666666666,10.208333333333334
Low-Risk,2470,win,105,3,2.857142857142857,10.208333333333334
Low-Risk,2471,loss,34,2,5.88235294117647,4.545454545454546
Low-Risk,2471,win,10,0,0,4.545454545454546
Low-Risk,2472,loss,844,6,0.7109004739336493,0.5529953917050692
Low-Risk,2472,win,241,0,0,0.5529953917050692
Low-Risk,2473,loss,785,10,1.2738853503184715,0.984251968503937
Low-Risk,2473,win,231,0,0,0.984251968503937
Low-Risk,2474,loss,192,2,1.0416666666666665,0.8130081300813009
Low-Risk,2474,win,54,0,0,0.8130081300813009
Low-Risk,2475,loss,49,1,2.0408163265306123,1.5873015873015872
Low-Risk,2475,win,14,0,0,1.5873015873015872
Low-Risk,2476,loss,45,1,2.2222222222222223,1.694915254237288
Low-Risk,2476,win,14,0,0,1.694915254237288
Low-Risk,2477,loss,460,4,0.8695652173913043,0.8237232289950577
Low-Risk,2477,win,147,1,0.6802721088435374,0.8237232289950577
Low-Risk,2478,loss,51,1,1.9607843137254901,1.639344262295082
Low-Risk,2478,win,10,0,0,1.639344262295082
Low-Risk,2479,loss,44,1,2.272727272727273,1.5873015873015872
Low-Risk,2479,win,19,0,0,1.5873015873015872
Low-Risk,2480,loss,352,11,3.125,2.6252983293556085
Low-Risk,2480,win,67,0,0,2.6252983293556085
Low-Risk,2481,loss,25,1,4,2.7027027027027026
Low-Risk,2481,win,12,0,0,2.7027027027027026
Low-Risk,2482,loss,13,1,7.6923076923076925,6.25
Low-Risk,2482,win,3,0,0,6.25
Low-Risk,2483,loss,5,1,20,20
Low-Risk,2484,loss,22,1,4.545454545454546,3.3333333333333335
Low-Risk,2484,win,8,0,0,3.3333333333333335
Low-Risk,2485,loss,26,2,7.6923076923076925,9.375
Low-Risk,2485,win,6,1,16.666666666666664,9.375
Low-Risk,2486,loss,68,1,1.4705882352941175,1.1764705882352942
Low-Risk,2486,win,17,0,0,1.1764705882352942
Low-Risk,2487,loss,28,1,3.571428571428571,2.7777777777777777
Low-Risk,2487,win,8,0,0,2.7777777777777777
Low-Risk,2488,loss,58,2,3.4482758620689653,2.941176470588235
Low-Risk,2488,win,10,0,0,2.941176470588235
Low-Risk,2489,loss,61,1,1.639344262295082,1.282051282051282
Low-Risk,2489,win,17,0,0,1.282051282051282
Low-Risk,2490,loss,18,3,16.666666666666664,13.636363636363635
Low-Risk,2490,win,4,0,0,13.636363636363635
Low-Risk,2491,loss,164,3,1.8292682926829267,1.4851485148514851
Low-Risk,2491,win,38,0,0,1.4851485148514851
Low-Risk,2492,loss,179,1,0.5586592178770949,0.42194092827004215
Low-Risk,2492,win,58,0,0,0.42194092827004215
Low-Risk,2493,loss,29,2,6.896551724137931,6.25
Low-Risk,2493,win,3,0,0,6.25
Low-Risk,2494,loss,157,13,8.280254777070063,7.179487179487179
Low-Risk,2494,win,38,1,2.631578947368421,7.179487179487179
Low-Risk,2495,loss,97,1,1.0309278350515463,0.8
Low-Risk,2495,win,28,0,0,0.8
Low-Risk,2496,loss,171,4,2.3391812865497075,1.809954751131222
Low-Risk,2496,win,50,0,0,1.809954751131222
Low-Risk,2497,loss,195,3,1.5384615384615385,1.2195121951219512
Low-Risk,2497,win,51,0,0,1.2195121951219512
Low-Risk,2498,loss,7,1,14.285714285714285,12.5
Low-Risk,2498,win,1,0,0,12.5
Low-Risk,2499,loss,155,7,4.516129032258064,3.3333333333333335
Low-Risk,2499,win,55,0,0,3.3333333333333335
Low-Risk,2500,loss,3,1,33.33333333333333,33.33333333333333
Low-Risk,2501,loss,8,1,12.5,20
Low-Risk,2501,win,2,1,50,20
Low-Risk,2502,loss,23,1,4.3478260869565215,3.125
Low-Risk,2502,win,9,0,0,3.125
Low-Risk,2503,loss,747,12,1.6064257028112447,1.2711864406779663
Low-Risk,2503,win,197,0,0,1.2711864406779663
Low-Risk,2504,loss,15,1,6.666666666666667,5.88235294117647
Low-Risk,2504,win,2,0,0,5.88235294117647
Low-Risk,2505,loss,161,2,1.2422360248447204,1.0362694300518136
Low-Risk,2505,win,32,0,0,1.0362694300518136
Low-Risk,2506,loss,28,2,7.142857142857142,6.25
Low-Risk,2506,win,4,0,0,6.25
Low-Risk,2507,loss,73,2,2.73972602739726,2.127659574468085
Low-Risk,2507,win,21,0,0,2.127659574468085
Low-Risk,2508,loss,11,1,9.090909090909092,7.142857142857142
Low-Risk,2508,win,3,0,0,7.142857142857142
Low-Risk,2509,loss,689,16,2.3222060957910013,1.7640573318632855
Low-Risk,2509,win,218,0,0,1.7640573318632855
Low-Risk,2510,loss,1125,9,0.8,0.6306937631394535
Low-Risk,2510,win,302,0,0,0.6306937631394535
Low-Risk,2511,loss,29,3,10.344827586206897,9.67741935483871
Low-Risk,2511,win,2,0,0,9.67741935483871
Low-Risk,2512,loss,216,2,0.9259259259259258,0.7168458781362007
Low-Risk,2512,win,63,0,0,0.7168458781362007
Low-Risk,2513,loss,18,1,5.555555555555555,5
Low-Risk,2513,win,2,0,0,5
Low-Risk,2514,loss,3,1,33.33333333333333,25
Low-Risk,2514,win,1,0,0,25
Low-Risk,2515,loss,57,3,5.263157894736842,4.166666666666666
Low-Risk,2515,win,15,0,0,4.166666666666666
Low-Risk,2516,loss,40,1,2.5,1.9230769230769231
Low-Risk,2516,win,12,0,0,1.9230769230769231
Low-Risk,2517,loss,32,1,3.125,2.631578947368421
Low-Risk,2517,win,6,0,0,2.631578947368421
Low-Risk,2518,loss,23,2,8.695652173913043,7.142857142857142
Low-Risk,2518,win,5,0,0,7.142857142857142
Low-Risk,2519,loss,172,7,4.069767441860465,3.8834951456310676
Low-Risk,2519,win,34,1,2.941176470588235,3.8834951456310676
Low-Risk,2520,loss,72,1,1.3888888888888888,1.0638297872340425
Low-Risk,2520,win,22,0,0,1.0638297872340425
Low-Risk,2521,loss,294,6,2.0408163265306123,1.5789473684210527
Low-Risk,2521,win,86,0,0,1.5789473684210527
Low-Risk,2522,loss,390,13,3.3333333333333335,2.7139874739039667
Low-Risk,2522,win,89,0,0,2.7139874739039667
Low-Risk,2523,loss,2,0,0,33.33333333333333
Low-Risk,2523,win,1,1,100,33.33333333333333
Low-Risk,2524,loss,11,2,18.181818181818183,15.384615384615385
Low-Risk,2524,win,2,0,0,15.384615384615385
Low-Risk,2525,loss,7,1,14.285714285714285,11.11111111111111
Low-Risk,2525,win,2,0,0,11.11111111111111
Low-Risk,2526,loss,46,1,2.1739130434782608,1.694915254237288
Low-Risk,2526,win,13,0,0,1.694915254237288
Low-Risk,2527,loss,208,1,0.4807692307692308,0.35335689045936397
Low-Risk,2527,win,75,0,0,0.35335689045936397
Low-Risk,2528,loss,9,1,11.11111111111111,10
Low-Risk,2528,win,1,0,0,10
Low-Risk,2529,loss,720,11,1.5277777777777777,1.1727078891257996
Low-Risk,2529,win,218,0,0,1.1727078891257996
Low-Risk,2530,loss,7,1,14.285714285714285,14.285714285714285
Low-Risk,2531,loss,90,1,1.1111111111111112,0.8264462809917356
Low-Risk,2531,win,31,0,0,0.8264462809917356
Low-Risk,2532,loss,41,1,2.4390243902439024,1.9230769230769231
Low-Risk,2532,win,11,0,0,1.9230769230769231
Low-Risk,2533,loss,2,1,50,50
Low-Risk,2534,loss,199,2,1.0050251256281406,1.1278195488721803
Low-Risk,2534,win,67,1,1.4925373134328357,1.1278195488721803
Low-Risk,2535,loss,85,3,3.5294117647058822,2.912621359223301
Low-Risk,2535,win,18,0,0,2.912621359223301
Low-Risk,2536,loss,208,5,2.403846153846154,1.8382352941176472
Low-Risk,2536,win,64,0,0,1.8382352941176472
Low-Risk,2537,loss,32,1,3.125,2.857142857142857
Low-Risk,2537,win,3,0,0,2.857142857142857
Low-Risk,2538,loss,13,0,0,6.25
Low-Risk,2538,win,3,1,33.33333333333333,6.25
Low-Risk,2539,loss,75,2,2.666666666666667,2.0618556701030926
Low-Risk,2539,win,22,0,0,2.0618556701030926
Low-Risk,2540,loss,13,2,15.384615384615385,14.285714285714285
Low-Risk,2540,win,1,0,0,14.285714285714285
Low-Risk,2541,loss,33,0,0,2.3255813953488373
Low-Risk,2541,win,10,1,10,2.3255813953488373
Low-Risk,2542,loss,76,3,3.9473684210526314,3.125
Low-Risk,2542,win,20,0,0,3.125
Low-Risk,2543,loss,12,1,8.333333333333332,7.6923076923076925
Low-Risk,2543,win,1,0,0,7.6923076923076925
Low-Risk,2544,loss,243,1,0.411522633744856,0.31645569620253167
Low-Risk,2544,win,73,0,0,0.31645569620253167
Low-Risk,2545,loss,288,8,2.7777777777777777,1.99501246882793
Low-Risk,2545,win,113,0,0,1.99501246882793
Low-Risk,2546,loss,47,1,2.127659574468085,1.7241379310344827
Low-Risk,2546,win,11,0,0,1.7241379310344827
Low-Risk,2547,loss,64,1,1.5625,0.9900990099009901
Low-Risk,2547,win,37,0,0,0.9900990099009901
Low-Risk,2548,loss,18,1,5.555555555555555,5.263157894736842
Low-Risk,2548,win,1,0,0,5.263157894736842
Low-Risk,2549,loss,75,1,1.3333333333333335,1.0309278350515463
Low-Risk,2549,win,22,0,0,1.0309278350515463
Low-Risk,2550,loss,57,1,1.7543859649122806,1.2658227848101267
Low-Risk,2550,win,22,0,0,1.2658227848101267
Low-Risk,2551,loss,118,2,1.694915254237288,1.2987012987012987
Low-Risk,2551,win,36,0,0,1.2987012987012987
Low-Risk,2552,loss,84,1,1.1904761904761905,1.9417475728155338
Low-Risk,2552,win,19,1,5.263157894736842,1.9417475728155338
Low-Risk,2553,loss,34,1,2.941176470588235,2.7027027027027026
Low-Risk,2553,win,3,0,0,2.7027027027027026
Low-Risk,2554,loss,266,6,2.2556390977443606,1.6853932584269662
Low-Risk,2554,win,90,0,0,1.6853932584269662
Low-Risk,2555,loss,68,1,1.4705882352941175,1.2048192771084338
Low-Risk,2555,win,15,0,0,1.2048192771084338
Low-Risk,2556,loss,149,5,3.3557046979865772,3.015075376884422
Low-Risk,2556,win,50,1,2,3.015075376884422
Low-Risk,2557,loss,4547,85,1.8693644160985265,1.527235703376888
Low-Risk,2557,win,1346,5,0.3714710252600297,1.527235703376888
Low-Risk,2558,loss,7,1,14.285714285714285,14.285714285714285
Low-Risk,2559,loss,15,1,6.666666666666667,5.263157894736842
Low-Risk,2559,win,4,0,0,5.263157894736842
Low-Risk,2560,loss,11,3,27.27272727272727,18.75
Low-Risk,2560,win,5,0,0,18.75
Low-Risk,2561,loss,15,1,6.666666666666667,5.88235294117647
Low-Risk,2561,win,2,0,0,5.88235294117647
Low-Risk,2562,loss,24,1,4.166666666666666,3.571428571428571
Low-Risk,2562,win,4,0,0,3.571428571428571
Low-Risk,2563,loss,215,3,1.3953488372093024,1.0416666666666665
Low-Risk,2563,win,73,0,0,1.0416666666666665
Low-Risk,2564,loss,721,52,7.212205270457697,5.638297872340425
Low-Risk,2564,win,219,1,0.45662100456621,5.638297872340425
Low-Risk,2565,loss,50,2,4,3.225806451612903
Low-Risk,2565,win,12,0,0,3.225806451612903
Low-Risk,2566,loss,22,1,4.545454545454546,3.4482758620689653
Low-Risk,2566,win,7,0,0,3.4482758620689653
Low-Risk,2567,loss,175,2,1.1428571428571428,0.8620689655172413
Low-Risk,2567,win,57,0,0,0.8620689655172413
Low-Risk,2568,loss,181,3,1.6574585635359116,1.3157894736842104
Low-Risk,2568,win,47,0,0,1.3157894736842104
Low-Risk,2569,loss,459,21,4.57516339869281,3.767123287671233
Low-Risk,2569,win,125,1,0.8,3.767123287671233
Low-Risk,2570,loss,33,2,6.0606060606060606,5.555555555555555
Low-Risk,2570,win,3,0,0,5.555555555555555
Low-Risk,2571,loss,863,12,1.3904982618771726,1.0517090271691498
Low-Risk,2571,win,278,0,0,1.0517090271691498
Low-Risk,2572,loss,90,3,3.3333333333333335,2.564102564102564
Low-Risk,2572,win,27,0,0,2.564102564102564
Low-Risk,2573,loss,684,7,1.023391812865497,0.8036739380022963
Low-Risk,2573,win,187,0,0,0.8036739380022963
Low-Risk,2574,loss,50,2,4,3.3333333333333335
Low-Risk,2574,win,10,0,0,3.3333333333333335
Low-Risk,2575,loss,1628,32,1.9656019656019657,1.7324350336862366
Low-Risk,2575,win,450,4,0.8888888888888888,1.7324350336862366
Low-Risk,2576,loss,61,2,3.278688524590164,2.564102564102564
Low-Risk,2576,win,17,0,0,2.564102564102564
Low-Risk,2577,loss,33,0,0,2.5
Low-Risk,2577,win,7,1,14.285714285714285,2.5
Low-Risk,2578,loss,289,2,0.6920415224913495,0.554016620498615
Low-Risk,2578,win,72,0,0,0.554016620498615
Low-Risk,2579,loss,285,3,1.0526315789473684,1.4285714285714286
Low-Risk,2579,win,65,2,3.076923076923077,1.4285714285714286
Low-Risk,2580,loss,4,1,25,25
Low-Risk,2581,loss,176,10,5.681818181818182,4.3478260869565215
Low-Risk,2581,win,54,0,0,4.3478260869565215
Low-Risk,2582,loss,1095,38,3.4703196347031966,4.3763676148796495
Low-Risk,2582,win,276,22,7.971014492753622,4.3763676148796495
Low-Risk,2583,loss,2,1,50,50
Low-Risk,2584,loss,34,1,2.941176470588235,2.380952380952381
Low-Risk,2584,win,8,0,0,2.380952380952381
Low-Risk,2585,loss,27,1,3.7037037037037033,3.225806451612903
Low-Risk,2585,win,4,0,0,3.225806451612903
Low-Risk,2586,loss,988,13,1.3157894736842104,1.0375099760574622
Low-Risk,2586,win,265,0,0,1.0375099760574622
Low-Risk,2587,loss,34,4,11.76470588235294,11.428571428571429
Low-Risk,2587,win,1,0,0,11.428571428571429
Low-Risk,2588,loss,173,10,5.780346820809249,4.464285714285714
Low-Risk,2588,win,51,0,0,4.464285714285714
Low-Risk,2589,loss,84,2,2.380952380952381,1.9417475728155338
Low-Risk,2589,win,19,0,0,1.9417475728155338
Low-Risk,2590,loss,69,2,2.898550724637681,2.4096385542168677
Low-Risk,2590,win,14,0,0,2.4096385542168677
Low-Risk,2591,loss,23,1,4.3478260869565215,3.571428571428571
Low-Risk,2591,win,5,0,0,3.571428571428571
Low-Risk,2592,loss,20,1,5,4.545454545454546
Low-Risk,2592,win,2,0,0,4.545454545454546
Low-Risk,2593,loss,96,1,1.0416666666666665,0.7462686567164178
Low-Risk,2593,win,38,0,0,0.7462686567164178
Low-Risk,2594,loss,136,5,3.6764705882352944,2.923976608187134
Low-Risk,2594,win,35,0,0,2.923976608187134
Low-Risk,2595,loss,4,1,25,25
Low-Risk,2596,loss,231,4,1.7316017316017316,1.384083044982699
Low-Risk,2596,win,58,0,0,1.384083044982699
Low-Risk,2597,loss,56,1,1.7857142857142856,1.1764705882352942
Low-Risk,2597,win,29,0,0,1.1764705882352942
Low-Risk,2598,loss,5,1,20,20
Low-Risk,2599,loss,753,31,4.116865869853918,3.285420944558522
Low-Risk,2599,win,221,1,0.4524886877828055,3.285420944558522
Low-Risk,2600,loss,17,2,11.76470588235294,10
Low-Risk,2600,win,3,0,0,10
Low-Risk,2601,loss,46,1,2.1739130434782608,1.6666666666666667
Low-Risk,2601,win,14,0,0,1.6666666666666667
Low-Risk,2602,loss,20,1,5,3.571428571428571
Low-Risk,2602,win,8,0,0,3.571428571428571
Low-Risk,2603,loss,1477,8,0.5416384563303994,0.4744333157617291
Low-Risk,2603,win,420,1,0.2380952380952381,0.4744333157617291
Low-Risk,2604,loss,23,1,4.3478260869565215,3.571428571428571
Low-Risk,2604,win,5,0,0,3.571428571428571
Low-Risk,2605,loss,28,2,7.142857142857142,6.0606060606060606
Low-Risk,2605,win,5,0,0,6.0606060606060606
Low-Risk,2606,loss,31,2,6.451612903225806,5.128205128205128
Low-Risk,2606,win,8,0,0,5.128205128205128
Low-Risk,2607,loss,180,2,1.1111111111111112,0.8733624454148471
Low-Risk,2607,win,49,0,0,0.8733624454148471
Low-Risk,2608,loss,73,2,2.73972602739726,2.2222222222222223
Low-Risk,2608,win,17,0,0,2.2222222222222223
Low-Risk,2609,loss,182,3,1.6483516483516485,1.3953488372093024
Low-Risk,2609,win,33,0,0,1.3953488372093024
Low-Risk,2610,loss,2064,105,5.087209302325581,4.025344763324636
Low-Risk,2610,win,619,3,0.48465266558966075,4.025344763324636
Low-Risk,2611,loss,884,15,1.6968325791855203,1.4388489208633095
Low-Risk,2611,win,228,1,0.43859649122807015,1.4388489208633095
Low-Risk,2612,loss,4,1,25,25
Low-Risk,2613,loss,72,3,4.166666666666666,3.225806451612903
Low-Risk,2613,win,21,0,0,3.225806451612903
Low-Risk,2614,loss,29,1,3.4482758620689653,3.0303030303030303
Low-Risk,2614,win,4,0,0,3.0303030303030303
Low-Risk,2615,loss,63,2,3.1746031746031744,2.5974025974025974
Low-Risk,2615,win,14,0,0,2.5974025974025974
Low-Risk,2616,loss,524,21,4.007633587786259,3.2457496136012365
Low-Risk,2616,win,123,0,0,3.2457496136012365
Low-Risk,2617,loss,23,1,4.3478260869565215,3.571428571428571
Low-Risk,2617,win,5,0,0,3.571428571428571
Low-Risk,2618,loss,10,1,10,10
Low-Risk,2619,loss,547,10,1.8281535648994516,1.5089163237311385
Low-Risk,2619,win,182,1,0.5494505494505495,1.5089163237311385
Low-Risk,2620,loss,50,1,2,1.5873015873015872
Low-Risk,2620,win,13,0,0,1.5873015873015872
Low-Risk,2621,loss,91,1,1.098901098901099,0.8547008547008548
Low-Risk,2621,win,26,0,0,0.8547008547008548
Low-Risk,2622,loss,52,1,1.9230769230769231,1.4084507042253522
Low-Risk,2622,win,19,0,0,1.4084507042253522
Low-Risk,2623,loss,78,1,1.282051282051282,0.9803921568627451
Low-Risk,2623,win,24,0,0,0.9803921568627451
Low-Risk,2624,loss,316,9,2.848101265822785,2.137767220902613
Low-Risk,2624,win,105,0,0,2.137767220902613
Low-Risk,2625,loss,21,1,4.761904761904762,4.3478260869565215
Low-Risk,2625,win,2,0,0,4.3478260869565215
Low-Risk,2626,loss,42,2,4.761904761904762,4.166666666666666
Low-Risk,2626,win,6,0,0,4.166666666666666
