group,id_player,stake,n_round,n_round_total,prop
High-Risk,735,0.25,493,1505,32.757475083056484
High-Risk,735,0.5,523,1505,34.75083056478405
High-Risk,735,1,100,1505,6.64451827242525
High-Risk,735,1.5,339,1505,22.524916943521596
High-Risk,735,2,0,1505,0
High-Risk,735,2.5,50,1505,3.322259136212625
High-Risk,735,5,0,1505,0
High-Risk,735,10,0,1505,0
High-Risk,735,15,0,1505,0
High-Risk,735,20,0,1505,0
High-Risk,736,0.25,26,272,9.558823529411764
High-Risk,736,0.5,33,272,12.132352941176471
High-Risk,736,1,31,272,11.397058823529411
High-Risk,736,1.5,0,272,0
High-Risk,736,2,13,272,4.779411764705882
High-Risk,736,2.5,36,272,13.23529411764706
High-Risk,736,5,133,272,48.89705882352941
High-Risk,736,10,0,272,0
High-Risk,736,15,0,272,0
High-Risk,736,20,0,272,0
High-Risk,737,0.25,331,341,97.0674486803519
High-Risk,737,0.5,10,341,2.932551319648094
High-Risk,737,1,0,341,0
High-Risk,737,1.5,0,341,0
High-Risk,737,2,0,341,0
High-Risk,737,2.5,0,341,0
High-Risk,737,5,0,341,0
High-Risk,737,10,0,341,0
High-Risk,737,15,0,341,0
High-Risk,737,20,0,341,0
High-Risk,738,0.25,19,70,27.142857142857142
High-Risk,738,0.5,18,70,25.71428571428571
High-Risk,738,1,33,70,47.14285714285714
High-Risk,738,1.5,0,70,0
High-Risk,738,2,0,70,0
High-Risk,738,2.5,0,70,0
High-Risk,738,5,0,70,0
High-Risk,738,10,0,70,0
High-Risk,738,15,0,70,0
High-Risk,738,20,0,70,0
High-Risk,739,0.25,22,22,100
High-Risk,739,0.5,0,22,0
High-Risk,739,1,0,22,0
High-Risk,739,1.5,0,22,0
High-Risk,739,2,0,22,0
High-Risk,739,2.5,0,22,0
High-Risk,739,5,0,22,0
High-Risk,739,10,0,22,0
High-Risk,739,15,0,22,0
High-Risk,739,20,0,22,0
High-Risk,740,0.25,12,17796,0.06743088334457181
High-Risk,740,0.5,10,17796,0.056192402787143186
High-Risk,740,1,2959,17796,16.627331984715667
High-Risk,740,1.5,51,17796,0.2865812542144302
High-Risk,740,2,7891,17796,44.34142503933468
High-Risk,740,2.5,559,17796,3.1411553158013037
High-Risk,740,5,3064,17796,17.217352213980668
High-Risk,740,10,2599,17796,14.604405484378514
High-Risk,740,15,58,17796,0.3259159361654304
High-Risk,740,20,593,17796,3.3322094852775903
High-Risk,741,0.25,7,1728,0.40509259259259256
High-Risk,741,0.5,64,1728,3.7037037037037033
High-Risk,741,1,241,1728,13.94675925925926
High-Risk,741,1.5,76,1728,4.398148148148148
High-Risk,741,2,347,1728,20.08101851851852
High-Risk,741,2.5,310,1728,17.939814814814813
High-Risk,741,5,640,1728,37.03703703703704
High-Risk,741,10,43,1728,2.488425925925926
High-Risk,741,15,0,1728,0
High-Risk,741,20,0,1728,0
High-Risk,742,0.25,14134,42425,33.315262227460224
High-Risk,742,0.5,16477,42425,38.83794932233353
High-Risk,742,1,7740,42425,18.243959929286977
High-Risk,742,1.5,1584,42425,3.7336476134354744
High-Risk,742,2,964,42425,2.27224513847967
High-Risk,742,2.5,541,42425,1.275191514437242
High-Risk,742,5,957,42425,2.2557454331172657
High-Risk,742,10,28,42425,0.06599882144961698
High-Risk,742,15,0,42425,0
High-Risk,742,20,0,42425,0
High-Risk,743,0.25,586,26885,2.179654082201971
High-Risk,743,0.5,10785,26885,40.115305932676215
High-Risk,743,1,10785,26885,40.115305932676215
High-Risk,743,1.5,0,26885,0
High-Risk,743,2,1455,26885,5.4119397433513114
High-Risk,743,2.5,2554,26885,9.499721034033847
High-Risk,743,5,720,26885,2.678073275060443
High-Risk,743,10,0,26885,0
High-Risk,743,15,0,26885,0
High-Risk,743,20,0,26885,0
High-Risk,744,0.25,0,1837,0
High-Risk,744,0.5,0,1837,0
High-Risk,744,1,49,1837,2.667392487751769
High-Risk,744,1.5,0,1837,0
High-Risk,744,2,944,1837,51.38813282525857
High-Risk,744,2.5,0,1837,0
High-Risk,744,5,740,1837,40.28307022318998
High-Risk,744,10,104,1837,5.661404463799673
High-Risk,744,15,0,1837,0
High-Risk,744,20,0,1837,0
High-Risk,745,0.25,15,78,19.230769230769234
High-Risk,745,0.5,31,78,39.743589743589745
High-Risk,745,1,28,78,35.8974358974359
High-Risk,745,1.5,4,78,5.128205128205128
High-Risk,745,2,0,78,0
High-Risk,745,2.5,0,78,0
High-Risk,745,5,0,78,0
High-Risk,745,10,0,78,0
High-Risk,745,15,0,78,0
High-Risk,745,20,0,78,0
High-Risk,746,0.25,12,1432,0.8379888268156425
High-Risk,746,0.5,295,1432,20.600558659217878
High-Risk,746,1,309,1432,21.578212290502794
High-Risk,746,1.5,1,1432,0.06983240223463687
High-Risk,746,2,432,1432,30.16759776536313
High-Risk,746,2.5,261,1432,18.226256983240223
High-Risk,746,5,33,1432,2.304469273743017
High-Risk,746,10,89,1432,6.215083798882681
High-Risk,746,15,0,1432,0
High-Risk,746,20,0,1432,0
High-Risk,747,0.25,63,124,50.806451612903224
High-Risk,747,0.5,19,124,15.32258064516129
High-Risk,747,1,6,124,4.838709677419355
High-Risk,747,1.5,0,124,0
High-Risk,747,2,36,124,29.03225806451613
High-Risk,747,2.5,0,124,0
High-Risk,747,5,0,124,0
High-Risk,747,10,0,124,0
High-Risk,747,15,0,124,0
High-Risk,747,20,0,124,0
High-Risk,748,0.25,225,225,100
High-Risk,748,0.5,0,225,0
High-Risk,748,1,0,225,0
High-Risk,748,1.5,0,225,0
High-Risk,748,2,0,225,0
High-Risk,748,2.5,0,225,0
High-Risk,748,5,0,225,0
High-Risk,748,10,0,225,0
High-Risk,748,15,0,225,0
High-Risk,748,20,0,225,0
High-Risk,749,0.25,22,1386,1.5873015873015872
High-Risk,749,0.5,237,1386,17.0995670995671
High-Risk,749,1,482,1386,34.77633477633478
High-Risk,749,1.5,336,1386,24.242424242424242
High-Risk,749,2,309,1386,22.294372294372295
High-Risk,749,2.5,0,1386,0
High-Risk,749,5,0,1386,0
High-Risk,749,10,0,1386,0
High-Risk,749,15,0,1386,0
High-Risk,749,20,0,1386,0
High-Risk,750,0.25,13,4014,0.32386646736422525
High-Risk,750,0.5,285,4014,7.100149476831091
High-Risk,750,1,231,4014,5.754857997010463
High-Risk,750,1.5,2,4014,0.04982561036372695
High-Risk,750,2,478,4014,11.908320876930741
High-Risk,750,2.5,2808,4014,69.95515695067265
High-Risk,750,5,197,4014,4.907822620827105
High-Risk,750,10,0,4014,0
High-Risk,750,15,0,4014,0
High-Risk,750,20,0,4014,0
High-Risk,751,0.25,123,477,25.78616352201258
High-Risk,751,0.5,19,477,3.9832285115303985
High-Risk,751,1,134,477,28.09224318658281
High-Risk,751,1.5,114,477,23.89937106918239
High-Risk,751,2,35,477,7.337526205450734
High-Risk,751,2.5,0,477,0
High-Risk,751,5,52,477,10.90146750524109
High-Risk,751,10,0,477,0
High-Risk,751,15,0,477,0
High-Risk,751,20,0,477,0
High-Risk,752,0.25,10,21,47.61904761904761
High-Risk,752,0.5,3,21,14.285714285714285
High-Risk,752,1,8,21,38.095238095238095
High-Risk,752,1.5,0,21,0
High-Risk,752,2,0,21,0
High-Risk,752,2.5,0,21,0
High-Risk,752,5,0,21,0
High-Risk,752,10,0,21,0
High-Risk,752,15,0,21,0
High-Risk,752,20,0,21,0
High-Risk,753,0.25,2056,6536,31.456548347613218
High-Risk,753,0.5,1009,6536,15.437576499388006
High-Risk,753,1,999,6536,15.284577723378213
High-Risk,753,1.5,324,6536,4.957160342717258
High-Risk,753,2,611,6536,9.348225214198285
High-Risk,753,2.5,1066,6536,16.30966952264382
High-Risk,753,5,427,6536,6.533047735618116
High-Risk,753,10,44,6536,0.6731946144430845
High-Risk,753,15,0,6536,0
High-Risk,753,20,0,6536,0
High-Risk,754,0.25,88,226,38.93805309734513
High-Risk,754,0.5,60,226,26.548672566371685
High-Risk,754,1,36,226,15.929203539823009
High-Risk,754,1.5,0,226,0
High-Risk,754,2,0,226,0
High-Risk,754,2.5,42,226,18.58407079646018
High-Risk,754,5,0,226,0
High-Risk,754,10,0,226,0
High-Risk,754,15,0,226,0
High-Risk,754,20,0,226,0
High-Risk,755,0.25,86,810,10.617283950617285
High-Risk,755,0.5,275,810,33.95061728395062
High-Risk,755,1,449,810,55.4320987654321
High-Risk,755,1.5,0,810,0
High-Risk,755,2,0,810,0
High-Risk,755,2.5,0,810,0
High-Risk,755,5,0,810,0
High-Risk,755,10,0,810,0
High-Risk,755,15,0,810,0
High-Risk,755,20,0,810,0
High-Risk,756,0.25,34,728,4.670329670329671
High-Risk,756,0.5,109,728,14.972527472527473
High-Risk,756,1,485,728,66.62087912087912
High-Risk,756,1.5,0,728,0
High-Risk,756,2,14,728,1.9230769230769231
High-Risk,756,2.5,52,728,7.142857142857142
High-Risk,756,5,34,728,4.670329670329671
High-Risk,756,10,0,728,0
High-Risk,756,15,0,728,0
High-Risk,756,20,0,728,0
High-Risk,757,0.25,0,6929,0
High-Risk,757,0.5,3844,6929,55.476980805311015
High-Risk,757,1,2791,6929,40.27998268148362
High-Risk,757,1.5,91,6929,1.3133208255159476
High-Risk,757,2,139,6929,2.0060614807331505
High-Risk,757,2.5,2,6929,0.028864193967383458
High-Risk,757,5,62,6929,0.8947900129888873
High-Risk,757,10,0,6929,0
High-Risk,757,15,0,6929,0
High-Risk,757,20,0,6929,0
High-Risk,758,0.25,5296,6923,76.49862776253069
High-Risk,758,0.5,1101,6923,15.903510039000434
High-Risk,758,1,169,6923,2.4411382348692765
High-Risk,758,1.5,300,6923,4.333381482016467
High-Risk,758,2,6,6923,0.08666762964032933
High-Risk,758,2.5,8,6923,0.11555683952043912
High-Risk,758,5,38,6923,0.5488949877220859
High-Risk,758,10,0,6923,0
High-Risk,758,15,4,6923,0.05777841976021956
High-Risk,758,20,1,6923,0.01444460494005489
High-Risk,759,0.25,1,5506,0.018162005085361425
High-Risk,759,0.5,128,5506,2.3247366509262624
High-Risk,759,1,477,5506,8.663276425717399
High-Risk,759,1.5,319,5506,5.793679622230295
High-Risk,759,2,775,5506,14.075553941155103
High-Risk,759,2.5,962,5506,17.471848892117688
High-Risk,759,5,1837,5506,33.36360334180893
High-Risk,759,10,671,5506,12.186705412277515
High-Risk,759,15,247,5506,4.486015256084272
High-Risk,759,20,89,5506,1.6164184525971668
High-Risk,760,0.25,0,351,0
High-Risk,760,0.5,0,351,0
High-Risk,760,1,351,351,100
High-Risk,760,1.5,0,351,0
High-Risk,760,2,0,351,0
High-Risk,760,2.5,0,351,0
High-Risk,760,5,0,351,0
High-Risk,760,10,0,351,0
High-Risk,760,15,0,351,0
High-Risk,760,20,0,351,0
High-Risk,761,0.25,351,1591,22.061596480201132
High-Risk,761,0.5,242,1591,15.210559396605907
High-Risk,761,1,808,1591,50.78566939032056
High-Risk,761,1.5,138,1591,8.673790069138906
High-Risk,761,2,52,1591,3.268384663733501
High-Risk,761,2.5,0,1591,0
High-Risk,761,5,0,1591,0
High-Risk,761,10,0,1591,0
High-Risk,761,15,0,1591,0
High-Risk,761,20,0,1591,0
High-Risk,762,0.25,163,1247,13.071371291098638
High-Risk,762,0.5,732,1247,58.700882117081
High-Risk,762,1,310,1247,24.859663191659983
High-Risk,762,1.5,0,1247,0
High-Risk,762,2,0,1247,0
High-Risk,762,2.5,0,1247,0
High-Risk,762,5,42,1247,3.3680834001603848
High-Risk,762,10,0,1247,0
High-Risk,762,15,0,1247,0
High-Risk,762,20,0,1247,0
High-Risk,763,0.25,233,713,32.678821879382895
High-Risk,763,0.5,49,713,6.872370266479663
High-Risk,763,1,201,713,28.190743338008417
High-Risk,763,1.5,0,713,0
High-Risk,763,2,230,713,32.25806451612903
High-Risk,763,2.5,0,713,0
High-Risk,763,5,0,713,0
High-Risk,763,10,0,713,0
High-Risk,763,15,0,713,0
High-Risk,763,20,0,713,0
High-Risk,764,0.25,203,599,33.889816360601
High-Risk,764,0.5,253,599,42.23706176961603
High-Risk,764,1,108,599,18.030050083472453
High-Risk,764,1.5,35,599,5.843071786310518
High-Risk,764,2,0,599,0
High-Risk,764,2.5,0,599,0
High-Risk,764,5,0,599,0
High-Risk,764,10,0,599,0
High-Risk,764,15,0,599,0
High-Risk,764,20,0,599,0
High-Risk,765,0.25,0,14,0
High-Risk,765,0.5,14,14,100
High-Risk,765,1,0,14,0
High-Risk,765,1.5,0,14,0
High-Risk,765,2,0,14,0
High-Risk,765,2.5,0,14,0
High-Risk,765,5,0,14,0
High-Risk,765,10,0,14,0
High-Risk,765,15,0,14,0
High-Risk,765,20,0,14,0
High-Risk,766,0.25,28,10720,0.2611940298507463
High-Risk,766,0.5,584,10720,5.447761194029851
High-Risk,766,1,9334,10720,87.07089552238806
High-Risk,766,1.5,188,10720,1.7537313432835822
High-Risk,766,2,582,10720,5.42910447761194
High-Risk,766,2.5,4,10720,0.0373134328358209
High-Risk,766,5,0,10720,0
High-Risk,766,10,0,10720,0
High-Risk,766,15,0,10720,0
High-Risk,766,20,0,10720,0
High-Risk,767,0.25,4,1222,0.32733224222585927
High-Risk,767,0.5,1,1222,0.08183306055646482
High-Risk,767,1,85,1222,6.955810147299508
High-Risk,767,1.5,4,1222,0.32733224222585927
High-Risk,767,2,190,1222,15.548281505728315
High-Risk,767,2.5,388,1222,31.751227495908346
High-Risk,767,5,288,1222,23.567921440261866
High-Risk,767,10,157,1222,12.847790507364977
High-Risk,767,15,53,1222,4.3371522094926345
High-Risk,767,20,52,1222,4.25531914893617
High-Risk,768,0.25,0,38,0
High-Risk,768,0.5,0,38,0
High-Risk,768,1,38,38,100
High-Risk,768,1.5,0,38,0
High-Risk,768,2,0,38,0
High-Risk,768,2.5,0,38,0
High-Risk,768,5,0,38,0
High-Risk,768,10,0,38,0
High-Risk,768,15,0,38,0
High-Risk,768,20,0,38,0
High-Risk,769,0.25,1,1292,0.07739938080495357
High-Risk,769,0.5,133,1292,10.294117647058822
High-Risk,769,1,172,1292,13.312693498452013
High-Risk,769,1.5,0,1292,0
High-Risk,769,2,134,1292,10.371517027863778
High-Risk,769,2.5,223,1292,17.260061919504643
High-Risk,769,5,490,1292,37.925696594427244
High-Risk,769,10,124,1292,9.597523219814242
High-Risk,769,15,0,1292,0
High-Risk,769,20,15,1292,1.1609907120743035
High-Risk,770,0.25,0,213,0
High-Risk,770,0.5,152,213,71.36150234741784
High-Risk,770,1,61,213,28.638497652582164
High-Risk,770,1.5,0,213,0
High-Risk,770,2,0,213,0
High-Risk,770,2.5,0,213,0
High-Risk,770,5,0,213,0
High-Risk,770,10,0,213,0
High-Risk,770,15,0,213,0
High-Risk,770,20,0,213,0
High-Risk,771,0.25,6,10,60
High-Risk,771,0.5,4,10,40
High-Risk,771,1,0,10,0
High-Risk,771,1.5,0,10,0
High-Risk,771,2,0,10,0
High-Risk,771,2.5,0,10,0
High-Risk,771,5,0,10,0
High-Risk,771,10,0,10,0
High-Risk,771,15,0,10,0
High-Risk,771,20,0,10,0
High-Risk,772,0.25,81,120,67.5
High-Risk,772,0.5,14,120,11.666666666666666
High-Risk,772,1,25,120,20.833333333333336
High-Risk,772,1.5,0,120,0
High-Risk,772,2,0,120,0
High-Risk,772,2.5,0,120,0
High-Risk,772,5,0,120,0
High-Risk,772,10,0,120,0
High-Risk,772,15,0,120,0
High-Risk,772,20,0,120,0
High-Risk,773,0.25,1127,2212,50.9493670886076
High-Risk,773,0.5,939,2212,42.4502712477396
High-Risk,773,1,146,2212,6.600361663652802
High-Risk,773,1.5,0,2212,0
High-Risk,773,2,0,2212,0
High-Risk,773,2.5,0,2212,0
High-Risk,773,5,0,2212,0
High-Risk,773,10,0,2212,0
High-Risk,773,15,0,2212,0
High-Risk,773,20,0,2212,0
High-Risk,774,0.25,19,18366,0.1034520309267124
High-Risk,774,0.5,8277,18366,45.066971577915716
High-Risk,774,1,5827,18366,31.7271044321028
High-Risk,774,1.5,3701,18366,20.15136665577698
High-Risk,774,2,373,18366,2.030926712403354
High-Risk,774,2.5,119,18366,0.6479364042251987
High-Risk,774,5,50,18366,0.27224218664924316
High-Risk,774,10,0,18366,0
High-Risk,774,15,0,18366,0
High-Risk,774,20,0,18366,0
High-Risk,775,0.25,0,963,0
High-Risk,775,0.5,0,963,0
High-Risk,775,1,111,963,11.526479750778815
High-Risk,775,1.5,51,963,5.29595015576324
High-Risk,775,2,801,963,83.17757009345794
High-Risk,775,2.5,0,963,0
High-Risk,775,5,0,963,0
High-Risk,775,10,0,963,0
High-Risk,775,15,0,963,0
High-Risk,775,20,0,963,0
High-Risk,776,0.25,2,736,0.2717391304347826
High-Risk,776,0.5,0,736,0
High-Risk,776,1,0,736,0
High-Risk,776,1.5,0,736,0
High-Risk,776,2,0,736,0
High-Risk,776,2.5,136,736,18.478260869565215
High-Risk,776,5,462,736,62.77173913043478
High-Risk,776,10,113,736,15.353260869565217
High-Risk,776,15,23,736,3.125
High-Risk,776,20,0,736,0
High-Risk,777,0.25,0,424,0
High-Risk,777,0.5,0,424,0
High-Risk,777,1,31,424,7.311320754716981
High-Risk,777,1.5,0,424,0
High-Risk,777,2,56,424,13.20754716981132
High-Risk,777,2.5,0,424,0
High-Risk,777,5,320,424,75.47169811320755
High-Risk,777,10,17,424,4.009433962264151
High-Risk,777,15,0,424,0
High-Risk,777,20,0,424,0
High-Risk,778,0.25,53,1387,3.821196827685652
High-Risk,778,0.5,525,1387,37.85147801009373
High-Risk,778,1,481,1387,34.67916366258111
High-Risk,778,1.5,328,1387,23.648161499639507
High-Risk,778,2,0,1387,0
High-Risk,778,2.5,0,1387,0
High-Risk,778,5,0,1387,0
High-Risk,778,10,0,1387,0
High-Risk,778,15,0,1387,0
High-Risk,778,20,0,1387,0
High-Risk,779,0.25,8,56,14.285714285714285
High-Risk,779,0.5,4,56,7.142857142857142
High-Risk,779,1,44,56,78.57142857142857
High-Risk,779,1.5,0,56,0
High-Risk,779,2,0,56,0
High-Risk,779,2.5,0,56,0
High-Risk,779,5,0,56,0
High-Risk,779,10,0,56,0
High-Risk,779,15,0,56,0
High-Risk,779,20,0,56,0
High-Risk,780,0.25,16,17,94.11764705882352
High-Risk,780,0.5,1,17,5.88235294117647
High-Risk,780,1,0,17,0
High-Risk,780,1.5,0,17,0
High-Risk,780,2,0,17,0
High-Risk,780,2.5,0,17,0
High-Risk,780,5,0,17,0
High-Risk,780,10,0,17,0
High-Risk,780,15,0,17,0
High-Risk,780,20,0,17,0
High-Risk,781,0.25,0,4764,0
High-Risk,781,0.5,3,4764,0.06297229219143577
High-Risk,781,1,152,4764,3.190596137699412
High-Risk,781,1.5,8,4764,0.16792611251049538
High-Risk,781,2,71,4764,1.4903442485306464
High-Risk,781,2.5,0,4764,0
High-Risk,781,5,51,4764,1.070528967254408
High-Risk,781,10,1603,4764,33.64819479429052
High-Risk,781,15,698,4764,14.651553316540722
High-Risk,781,20,2178,4764,45.71788413098237
High-Risk,782,0.25,27,298,9.060402684563758
High-Risk,782,0.5,229,298,76.84563758389261
High-Risk,782,1,27,298,9.060402684563758
High-Risk,782,1.5,0,298,0
High-Risk,782,2,0,298,0
High-Risk,782,2.5,15,298,5.033557046979865
High-Risk,782,5,0,298,0
High-Risk,782,10,0,298,0
High-Risk,782,15,0,298,0
High-Risk,782,20,0,298,0
High-Risk,783,0.25,252,744,33.87096774193548
High-Risk,783,0.5,316,744,42.473118279569896
High-Risk,783,1,54,744,7.258064516129033
High-Risk,783,1.5,0,744,0
High-Risk,783,2,44,744,5.913978494623656
High-Risk,783,2.5,23,744,3.0913978494623655
High-Risk,783,5,55,744,7.39247311827957
High-Risk,783,10,0,744,0
High-Risk,783,15,0,744,0
High-Risk,783,20,0,744,0
High-Risk,784,0.25,0,19,0
High-Risk,784,0.5,0,19,0
High-Risk,784,1,19,19,100
High-Risk,784,1.5,0,19,0
High-Risk,784,2,0,19,0
High-Risk,784,2.5,0,19,0
High-Risk,784,5,0,19,0
High-Risk,784,10,0,19,0
High-Risk,784,15,0,19,0
High-Risk,784,20,0,19,0
High-Risk,785,0.25,1738,5439,31.95440338297481
High-Risk,785,0.5,2231,5439,41.01856958999816
High-Risk,785,1,765,5439,14.065085493656923
High-Risk,785,1.5,107,5439,1.9672733958448245
High-Risk,785,2,151,5439,2.7762456333884904
High-Risk,785,2.5,300,5439,5.515719801434087
High-Risk,785,5,129,5439,2.3717595146166577
High-Risk,785,10,18,5439,0.3309431880860452
High-Risk,785,15,0,5439,0
High-Risk,785,20,0,5439,0
High-Risk,786,0.25,53,66967,0.07914345871847327
High-Risk,786,0.5,58,66967,0.08660982274851793
High-Risk,786,1,1014,66967,1.5141786252930547
High-Risk,786,1.5,474,66967,0.7078113100482327
High-Risk,786,2,4328,66967,6.4628847044066475
High-Risk,786,2.5,13123,66967,19.596219033255185
High-Risk,786,5,31397,66967,46.88428629026237
High-Risk,786,10,9484,66967,14.16219929218869
High-Risk,786,15,1684,66967,2.5146714053190378
High-Risk,786,20,5352,66967,7.991996057759793
High-Risk,787,0.25,101,1542,6.54993514915694
High-Risk,787,0.5,1221,1542,79.1828793774319
High-Risk,787,1,141,1542,9.14396887159533
High-Risk,787,1.5,22,1542,1.4267185473411155
High-Risk,787,2,0,1542,0
High-Risk,787,2.5,57,1542,3.6964980544747084
High-Risk,787,5,0,1542,0
High-Risk,787,10,0,1542,0
High-Risk,787,15,0,1542,0
High-Risk,787,20,0,1542,0
High-Risk,788,0.25,9059,17492,51.789389435170364
High-Risk,788,0.5,7336,17492,41.93917219300252
High-Risk,788,1,1097,17492,6.27143837182712
High-Risk,788,1.5,0,17492,0
High-Risk,788,2,0,17492,0
High-Risk,788,2.5,0,17492,0
High-Risk,788,5,0,17492,0
High-Risk,788,10,0,17492,0
High-Risk,788,15,0,17492,0
High-Risk,788,20,0,17492,0
High-Risk,789,0.25,47,341,13.78299120234604
High-Risk,789,0.5,0,341,0
High-Risk,789,1,2,341,0.5865102639296188
High-Risk,789,1.5,45,341,13.196480938416421
High-Risk,789,2,33,341,9.67741935483871
High-Risk,789,2.5,177,341,51.90615835777126
High-Risk,789,5,37,341,10.850439882697946
High-Risk,789,10,0,341,0
High-Risk,789,15,0,341,0
High-Risk,789,20,0,341,0
High-Risk,790,0.25,1455,34525,4.214337436640116
High-Risk,790,0.5,3542,34525,10.25923244026068
High-Risk,790,1,3970,34525,11.498913830557566
High-Risk,790,1.5,2720,34525,7.878349022447502
High-Risk,790,2,4112,34525,11.91020999275887
High-Risk,790,2.5,7559,34525,21.894279507603187
High-Risk,790,5,6011,34525,17.410572049239683
High-Risk,790,10,1082,34525,3.1339608979000726
High-Risk,790,15,1931,34525,5.593048515568428
High-Risk,790,20,2143,34525,6.207096307023896
High-Risk,791,0.25,8,228,3.508771929824561
High-Risk,791,0.5,44,228,19.298245614035086
High-Risk,791,1,176,228,77.19298245614034
High-Risk,791,1.5,0,228,0
High-Risk,791,2,0,228,0
High-Risk,791,2.5,0,228,0
High-Risk,791,5,0,228,0
High-Risk,791,10,0,228,0
High-Risk,791,15,0,228,0
High-Risk,791,20,0,228,0
High-Risk,792,0.25,0,189,0
High-Risk,792,0.5,0,189,0
High-Risk,792,1,0,189,0
High-Risk,792,1.5,0,189,0
High-Risk,792,2,0,189,0
High-Risk,792,2.5,189,189,100
High-Risk,792,5,0,189,0
High-Risk,792,10,0,189,0
High-Risk,792,15,0,189,0
High-Risk,792,20,0,189,0
High-Risk,793,0.25,4334,12636,34.298828743273184
High-Risk,793,0.5,5312,12636,42.03861981639759
High-Risk,793,1,2601,12636,20.584045584045583
High-Risk,793,1.5,108,12636,0.8547008547008548
High-Risk,793,2,46,12636,0.3640392529281418
High-Risk,793,2.5,235,12636,1.8597657486546377
High-Risk,793,5,0,12636,0
High-Risk,793,10,0,12636,0
High-Risk,793,15,0,12636,0
High-Risk,793,20,0,12636,0
High-Risk,794,0.25,57,300,19
High-Risk,794,0.5,35,300,11.666666666666666
High-Risk,794,1,51,300,17
High-Risk,794,1.5,5,300,1.6666666666666667
High-Risk,794,2,0,300,0
High-Risk,794,2.5,73,300,24.333333333333336
High-Risk,794,5,65,300,21.666666666666668
High-Risk,794,10,14,300,4.666666666666667
High-Risk,794,15,0,300,0
High-Risk,794,20,0,300,0
High-Risk,795,0.25,25,3237,0.7723200494284831
High-Risk,795,0.5,138,3237,4.263206672845228
High-Risk,795,1,366,3237,11.306765523632993
High-Risk,795,1.5,194,3237,5.9932035835650295
High-Risk,795,2,1288,3237,39.789928946555456
High-Risk,795,2.5,1075,3237,33.209762125424774
High-Risk,795,5,141,3237,4.355885078776645
High-Risk,795,10,10,3237,0.3089280197713933
High-Risk,795,15,0,3237,0
High-Risk,795,20,0,3237,0
High-Risk,796,0.25,88,88,100
High-Risk,796,0.5,0,88,0
High-Risk,796,1,0,88,0
High-Risk,796,1.5,0,88,0
High-Risk,796,2,0,88,0
High-Risk,796,2.5,0,88,0
High-Risk,796,5,0,88,0
High-Risk,796,10,0,88,0
High-Risk,796,15,0,88,0
High-Risk,796,20,0,88,0
High-Risk,797,0.25,0,35,0
High-Risk,797,0.5,35,35,100
High-Risk,797,1,0,35,0
High-Risk,797,1.5,0,35,0
High-Risk,797,2,0,35,0
High-Risk,797,2.5,0,35,0
High-Risk,797,5,0,35,0
High-Risk,797,10,0,35,0
High-Risk,797,15,0,35,0
High-Risk,797,20,0,35,0
High-Risk,798,0.25,818,1339,61.090365944734884
High-Risk,798,0.5,276,1339,20.612397311426438
High-Risk,798,1,156,1339,11.650485436893204
High-Risk,798,1.5,0,1339,0
High-Risk,798,2,89,1339,6.646751306945482
High-Risk,798,2.5,0,1339,0
