group,id_player,round_pos,total_count,win_count,win_prob
High-Risk,HR_1111,overall,11503,2924,25.41945579414066
High-Risk,HR_1111,end,121,2,1.6528925619834711
High-Risk,HR_1112,overall,52,9,17.307692307692307
High-Risk,HR_1112,end,1,0,0
High-Risk,HR_1113,overall,419,76,18.138424821002385
High-Risk,HR_1113,end,7,1,14.285714285714285
High-Risk,HR_1114,overall,60,12,20
High-Risk,HR_1114,end,4,0,0
High-Risk,HR_1115,overall,112,20,17.857142857142858
High-Risk,HR_1115,end,2,0,0
High-Risk,HR_1116,overall,960,146,15.208333333333332
High-Risk,HR_1116,end,16,2,12.5
High-Risk,HR_1117,overall,594,143,24.074074074074073
High-Risk,HR_1117,end,4,2,50
High-Risk,HR_1118,overall,2343,542,23.132735808792145
High-Risk,HR_1118,end,34,1,2.941176470588235
High-Risk,HR_1119,overall,2710,614,22.656826568265682
High-Risk,HR_1119,end,46,1,2.1739130434782608
High-Risk,HR_112,overall,3962,921,23.245835436648157
High-Risk,HR_112,end,38,1,2.631578947368421
High-Risk,HR_1120,overall,8170,1914,23.427172582619338
High-Risk,HR_1120,end,105,0,0
High-Risk,HR_1121,overall,3,0,0
High-Risk,HR_1121,end,1,0,0
High-Risk,HR_1122,overall,626,141,22.523961661341854
High-Risk,HR_1122,end,21,1,4.761904761904762
High-Risk,HR_1123,overall,79,17,21.518987341772153
High-Risk,HR_1123,end,2,0,0
High-Risk,HR_1124,overall,6981,1623,23.24881822088526
High-Risk,HR_1124,end,67,1,1.4925373134328357
High-Risk,HR_1125,overall,3174,757,23.850031505986138
High-Risk,HR_1125,end,12,5,41.66666666666667
High-Risk,HR_1126,overall,1916,417,21.764091858037578
High-Risk,HR_1126,end,46,2,4.3478260869565215
High-Risk,HR_1127,overall,2961,701,23.674434312732185
High-Risk,HR_1127,end,11,1,9.090909090909092
High-Risk,HR_1128,overall,90,25,27.77777777777778
High-Risk,HR_1128,end,2,0,0
High-Risk,HR_1129,overall,33658,8248,24.50531820072494
High-Risk,HR_1129,end,172,1,0.5813953488372093
High-Risk,HR_113,overall,15409,3084,20.014277370367967
High-Risk,HR_113,end,173,13,7.514450867052023
High-Risk,HR_1130,overall,21517,5252,24.408607147836594
High-Risk,HR_1130,end,407,28,6.87960687960688
High-Risk,HR_1131,overall,100,24,24
High-Risk,HR_1131,end,2,0,0
High-Risk,HR_1132,overall,9597,2111,21.996457226216528
High-Risk,HR_1132,end,82,2,2.4390243902439024
High-Risk,HR_1133,overall,871,201,23.076923076923077
High-Risk,HR_1133,end,14,0,0
High-Risk,HR_1134,overall,513,127,24.756335282651072
High-Risk,HR_1134,end,7,0,0
High-Risk,HR_1135,overall,252,45,17.857142857142858
High-Risk,HR_1135,end,5,0,0
High-Risk,HR_1136,overall,104,30,28.846153846153843
High-Risk,HR_1136,end,6,1,16.666666666666664
High-Risk,HR_1137,overall,5053,1240,24.539877300613497
High-Risk,HR_1137,end,20,1,5
High-Risk,HR_1138,overall,352,78,22.15909090909091
High-Risk,HR_1138,end,7,0,0
High-Risk,HR_1139,overall,919,223,24.26550598476605
High-Risk,HR_1139,end,18,0,0
High-Risk,HR_114,overall,55041,13924,25.297505495903057
High-Risk,HR_114,end,641,3,0.46801872074883
High-Risk,HR_1140,overall,6782,1568,23.120023591860807
High-Risk,HR_1140,end,99,1,1.0101010101010102
High-Risk,HR_1141,overall,506,102,20.158102766798418
High-Risk,HR_1141,end,9,0,0
High-Risk,HR_1142,overall,21,4,19.047619047619047
High-Risk,HR_1142,end,1,0,0
High-Risk,HR_1143,overall,418,92,22.00956937799043
High-Risk,HR_1143,end,7,0,0
High-Risk,HR_1144,overall,2155,515,23.897911832946637
High-Risk,HR_1144,end,25,1,4
High-Risk,HR_1145,overall,367,88,23.978201634877383
High-Risk,HR_1145,end,8,2,25
High-Risk,HR_1146,overall,247,46,18.62348178137652
High-Risk,HR_1146,end,7,0,0
High-Risk,HR_1147,overall,183,35,19.12568306010929
High-Risk,HR_1147,end,2,0,0
High-Risk,HR_1148,overall,116,23,19.82758620689655
High-Risk,HR_1148,end,4,0,0
High-Risk,HR_1149,overall,1421,365,25.686136523574948
High-Risk,HR_1149,end,8,1,12.5
High-Risk,HR_115,overall,173,32,18.497109826589593
High-Risk,HR_115,end,3,0,0
High-Risk,HR_1150,overall,20404,4533,22.216232111350713
High-Risk,HR_1150,end,226,16,7.079646017699115
High-Risk,HR_1151,overall,66,21,31.818181818181817
High-Risk,HR_1151,end,1,1,100
High-Risk,HR_1152,overall,390,92,23.589743589743588
High-Risk,HR_1152,end,5,1,20
High-Risk,HR_1153,overall,227,53,23.348017621145374
High-Risk,HR_1153,end,9,0,0
High-Risk,HR_1154,overall,20,5,25
High-Risk,HR_1154,end,1,1,100
High-Risk,HR_1155,overall,38,7,18.421052631578945
High-Risk,HR_1155,end,1,0,0
High-Risk,HR_1156,overall,1023,238,23.264907135874875
High-Risk,HR_1156,end,6,1,16.666666666666664
High-Risk,HR_1157,overall,721,178,24.687933425797503
High-Risk,HR_1157,end,7,0,0
High-Risk,HR_1158,overall,774,160,20.671834625322997
High-Risk,HR_1158,end,15,1,6.666666666666667
High-Risk,HR_1159,overall,954,204,21.38364779874214
High-Risk,HR_1159,end,46,1,2.1739130434782608
High-Risk,HR_116,overall,2194,493,22.470373746581586
High-Risk,HR_116,end,76,5,6.578947368421052
High-Risk,HR_1160,overall,2482,486,19.580983078162774
High-Risk,HR_1160,end,80,3,3.75
High-Risk,HR_1161,overall,760,172,22.63157894736842
High-Risk,HR_1161,end,29,0,0
High-Risk,HR_1162,overall,83,19,22.89156626506024
High-Risk,HR_1162,end,1,0,0
High-Risk,HR_1163,overall,3883,886,22.817409219675508
High-Risk,HR_1163,end,50,2,4
High-Risk,HR_1164,overall,724,177,24.447513812154696
High-Risk,HR_1164,end,4,1,25
High-Risk,HR_1165,overall,125,33,26.400000000000002
High-Risk,HR_1165,end,4,0,0
High-Risk,HR_1166,overall,27,5,18.51851851851852
High-Risk,HR_1166,end,1,0,0
High-Risk,HR_1167,overall,535,115,21.49532710280374
High-Risk,HR_1167,end,8,0,0
High-Risk,HR_1168,overall,6,3,50
High-Risk,HR_1168,end,1,0,0
High-Risk,HR_1169,overall,15713,3905,24.852033348183035
High-Risk,HR_1169,end,607,5,0.8237232289950577
High-Risk,HR_117,overall,103,28,27.184466019417474
High-Risk,HR_117,end,4,0,0
High-Risk,HR_1170,overall,196,45,22.95918367346939
High-Risk,HR_1170,end,2,0,0
High-Risk,HR_1171,overall,417,94,22.54196642685851
High-Risk,HR_1171,end,8,0,0
High-Risk,HR_1172,overall,179,27,15.083798882681565
High-Risk,HR_1172,end,6,0,0
High-Risk,HR_1173,overall,2276,533,23.418277680140598
High-Risk,HR_1173,end,50,1,2
High-Risk,HR_1174,overall,4121,921,22.348944430963357
High-Risk,HR_1174,end,28,1,3.571428571428571
High-Risk,HR_1175,overall,376,94,25
High-Risk,HR_1175,end,7,1,14.285714285714285
High-Risk,HR_1176,overall,1470,322,21.904761904761905
High-Risk,HR_1176,end,13,0,0
High-Risk,HR_1177,overall,63,16,25.396825396825395
High-Risk,HR_1177,end,1,0,0
High-Risk,HR_1178,overall,7682,1930,25.123665712054155
High-Risk,HR_1178,end,84,1,1.1904761904761905
High-Risk,HR_1179,overall,2723,625,22.952625780389276
High-Risk,HR_1179,end,28,1,3.571428571428571
High-Risk,HR_118,overall,191,36,18.848167539267017
High-Risk,HR_118,end,3,0,0
High-Risk,HR_1180,overall,71,12,16.901408450704224
High-Risk,HR_1180,end,1,0,0
High-Risk,HR_1181,overall,127,27,21.25984251968504
High-Risk,HR_1181,end,4,0,0
High-Risk,HR_1182,overall,807,202,25.03097893432466
High-Risk,HR_1182,end,11,0,0
High-Risk,HR_1183,overall,89,16,17.97752808988764
High-Risk,HR_1183,end,3,0,0
High-Risk,HR_1184,overall,85,17,20
High-Risk,HR_1184,end,1,0,0
High-Risk,HR_1185,overall,12982,3240,24.95763364658758
High-Risk,HR_1185,end,118,1,0.847457627118644
High-Risk,HR_1186,overall,2055,489,23.795620437956206
High-Risk,HR_1186,end,47,2,4.25531914893617
High-Risk,HR_1187,overall,134,23,17.16417910447761
High-Risk,HR_1187,end,4,0,0
High-Risk,HR_1188,overall,1233,288,23.357664233576642
High-Risk,HR_1188,end,23,0,0
High-Risk,HR_1189,overall,59,19,32.20338983050847
High-Risk,HR_1189,end,1,1,100
High-Risk,HR_119,overall,260,76,29.230769230769234
High-Risk,HR_119,end,2,0,0
High-Risk,HR_1190,overall,49,9,18.367346938775512
High-Risk,HR_1190,end,2,0,0
High-Risk,HR_1191,overall,6199,1389,22.406839812873045
High-Risk,HR_1191,end,165,1,0.6060606060606061
High-Risk,HR_1192,overall,14537,3197,21.992157941803672
High-Risk,HR_1192,end,322,4,1.2422360248447204
High-Risk,HR_1193,overall,931,229,24.597207303974223
High-Risk,HR_1193,end,22,0,0
High-Risk,HR_1194,overall,9,0,0
High-Risk,HR_1194,end,2,0,0
High-Risk,HR_1195,overall,9737,2262,23.230974632843793
High-Risk,HR_1195,end,114,5,4.385964912280701
High-Risk,HR_1196,overall,877,181,20.63854047890536
High-Risk,HR_1196,end,123,0,0
High-Risk,HR_1197,overall,83,15,18.072289156626507
High-Risk,HR_1197,end,2,0,0
High-Risk,HR_1198,overall,571,138,24.168126094570926
High-Risk,HR_1198,end,4,0,0
High-Risk,HR_1199,overall,268,53,19.776119402985074
High-Risk,HR_1199,end,6,0,0
High-Risk,HR_12,overall,355,91,25.633802816901408
High-Risk,HR_12,end,3,0,0
High-Risk,HR_120,overall,5123,934,18.231504977552216
High-Risk,HR_120,end,95,1,1.0526315789473684
High-Risk,HR_1200,overall,89,19,21.34831460674157
High-Risk,HR_1200,end,3,0,0
High-Risk,HR_1201,overall,428,74,17.289719626168225
High-Risk,HR_1201,end,17,0,0
High-Risk,HR_1202,overall,303,75,24.752475247524753
High-Risk,HR_1202,end,5,1,20
High-Risk,HR_1203,overall,85,22,25.882352941176475
High-Risk,HR_1203,end,2,0,0
High-Risk,HR_1204,overall,834,191,22.90167865707434
High-Risk,HR_1204,end,17,3,17.647058823529413
High-Risk,HR_1205,overall,29863,7257,24.30097444998828
High-Risk,HR_1205,end,234,0,0
High-Risk,HR_1206,overall,1148,284,24.738675958188153
High-Risk,HR_1206,end,20,0,0
High-Risk,HR_1207,overall,216,49,22.685185185185187
High-Risk,HR_1207,end,5,0,0
High-Risk,HR_1208,overall,201,52,25.870646766169152
High-Risk,HR_1208,end,3,0,0
High-Risk,HR_1209,overall,25,5,20
High-Risk,HR_1209,end,1,0,0
High-Risk,HR_121,overall,681,127,18.64904552129222
High-Risk,HR_121,end,19,0,0
High-Risk,HR_1210,overall,4621,1161,25.12443194113828
High-Risk,HR_1210,end,68,2,2.941176470588235
High-Risk,HR_1211,overall,154,34,22.07792207792208
High-Risk,HR_1211,end,4,0,0
High-Risk,HR_1212,overall,66,15,22.727272727272727
High-Risk,HR_1212,end,1,0,0
High-Risk,HR_1213,overall,77,16,20.77922077922078
High-Risk,HR_1213,end,8,0,0
High-Risk,HR_1214,overall,2976,687,23.084677419354836
High-Risk,HR_1214,end,48,1,2.083333333333333
High-Risk,HR_1215,overall,3172,731,23.045397225725097
High-Risk,HR_1215,end,64,0,0
High-Risk,HR_1216,overall,28,4,14.285714285714285
High-Risk,HR_1216,end,1,0,0
High-Risk,HR_1217,overall,1,0,0
High-Risk,HR_1217,end,1,0,0
High-Risk,HR_1218,overall,2950,659,22.338983050847457
High-Risk,HR_1218,end,47,0,0
High-Risk,HR_1219,overall,24563,6037,24.577616740626144
High-Risk,HR_1219,end,339,3,0.8849557522123894
High-Risk,HR_122,overall,484,103,21.280991735537192
High-Risk,HR_122,end,5,2,40
High-Risk,HR_1220,overall,11986,2680,22.359419322542966
High-Risk,HR_1220,end,229,0,0
High-Risk,HR_1221,overall,4522,1004,22.202565236620963
High-Risk,HR_1221,end,36,1,2.7777777777777777
High-Risk,HR_1222,overall,817,198,24.23500611995104
High-Risk,HR_1222,end,10,0,0
High-Risk,HR_1223,overall,3724,853,22.90547798066595
High-Risk,HR_1223,end,114,0,0
High-Risk,HR_1224,overall,50,12,24
High-Risk,HR_1224,end,2,0,0
High-Risk,HR_1225,overall,5430,1288,23.720073664825044
High-Risk,HR_1225,end,83,2,2.4096385542168677
High-Risk,HR_1226,overall,288,66,22.916666666666664
High-Risk,HR_1226,end,7,1,14.285714285714285
High-Risk,HR_1227,overall,69385,17002,24.503855300136916
High-Risk,HR_1227,end,679,1,0.14727540500736377
High-Risk,HR_1228,overall,14878,3070,20.634493883586504
High-Risk,HR_1228,end,123,2,1.6260162601626018
High-Risk,HR_1229,overall,194,48,24.742268041237114
High-Risk,HR_1229,end,4,0,0
High-Risk,HR_123,overall,46088,11407,24.750477347682693
High-Risk,HR_123,end,421,5,1.187648456057007
High-Risk,HR_1230,overall,157,37,23.56687898089172
High-Risk,HR_1230,end,2,0,0
High-Risk,HR_1231,overall,2541,639,25.14757969303424
High-Risk,HR_1231,end,53,1,1.8867924528301887
High-Risk,HR_1232,overall,999,204,20.42042042042042
High-Risk,HR_1232,end,15,0,0
High-Risk,HR_1233,overall,342,83,24.269005847953213
High-Risk,HR_1233,end,1,0,0
High-Risk,HR_1234,overall,6010,1325,22.04658901830283
High-Risk,HR_1234,end,101,6,5.9405940594059405
High-Risk,HR_1235,overall,11859,3041,25.642971582764147
High-Risk,HR_1235,end,109,4,3.669724770642202
High-Risk,HR_1236,overall,13880,3509,25.28097982708934
High-Risk,HR_1236,end,240,0,0
