group,id_player,stake,n_round,n_round_total,prop
High-Risk,HR_1050,20,0,90,0
High-Risk,HR_1051,0.25,107,1426,7.503506311360448
High-Risk,HR_1051,0.5,302,1426,21.1781206171108
High-Risk,HR_1051,1,529,1426,37.096774193548384
High-Risk,HR_1051,1.5,124,1426,8.695652173913043
High-Risk,HR_1051,2,152,1426,10.659186535764375
High-Risk,HR_1051,2.5,75,1426,5.259467040673211
High-Risk,HR_1051,5,137,1426,9.607293127629733
High-Risk,HR_1051,10,0,1426,0
High-Risk,HR_1051,15,0,1426,0
High-Risk,HR_1051,20,0,1426,0
High-Risk,HR_1052,0.25,8,1271,0.6294256490952006
High-Risk,HR_1052,0.5,916,1271,72.06923682140047
High-Risk,HR_1052,1,329,1271,25.885129819040127
High-Risk,HR_1052,1.5,0,1271,0
High-Risk,HR_1052,2,0,1271,0
High-Risk,HR_1052,2.5,18,1271,1.4162077104642015
High-Risk,HR_1052,5,0,1271,0
High-Risk,HR_1052,10,0,1271,0
High-Risk,HR_1052,15,0,1271,0
High-Risk,HR_1052,20,0,1271,0
High-Risk,HR_1053,0.25,197,275,71.63636363636363
High-Risk,HR_1053,0.5,50,275,18.181818181818183
High-Risk,HR_1053,1,28,275,10.181818181818182
High-Risk,HR_1053,1.5,0,275,0
High-Risk,HR_1053,2,0,275,0
High-Risk,HR_1053,2.5,0,275,0
High-Risk,HR_1053,5,0,275,0
High-Risk,HR_1053,10,0,275,0
High-Risk,HR_1053,15,0,275,0
High-Risk,HR_1053,20,0,275,0
High-Risk,HR_1054,0.25,0,1038,0
High-Risk,HR_1054,0.5,0,1038,0
High-Risk,HR_1054,1,0,1038,0
High-Risk,HR_1054,1.5,0,1038,0
High-Risk,HR_1054,2,0,1038,0
High-Risk,HR_1054,2.5,0,1038,0
High-Risk,HR_1054,5,0,1038,0
High-Risk,HR_1054,10,0,1038,0
High-Risk,HR_1054,15,0,1038,0
High-Risk,HR_1054,20,1038,1038,100
High-Risk,HR_1055,0.25,73,5189,1.4068221237232608
High-Risk,HR_1055,0.5,85,5189,1.638080555020235
High-Risk,HR_1055,1,180,5189,3.4688764694546155
High-Risk,HR_1055,1.5,0,5189,0
High-Risk,HR_1055,2,985,5189,18.982462902293314
High-Risk,HR_1055,2.5,3333,5189,64.23202929273462
High-Risk,HR_1055,5,533,5189,10.271728656773945
High-Risk,HR_1055,10,0,5189,0
High-Risk,HR_1055,15,0,5189,0
High-Risk,HR_1055,20,0,5189,0
High-Risk,HR_1056,0.25,4,1920,0.20833333333333334
High-Risk,HR_1056,0.5,91,1920,4.739583333333333
High-Risk,HR_1056,1,321,1920,16.71875
High-Risk,HR_1056,1.5,45,1920,2.34375
High-Risk,HR_1056,2,184,1920,9.583333333333334
High-Risk,HR_1056,2.5,197,1920,10.260416666666666
High-Risk,HR_1056,5,383,1920,19.947916666666668
High-Risk,HR_1056,10,251,1920,13.072916666666668
High-Risk,HR_1056,15,0,1920,0
High-Risk,HR_1056,20,444,1920,23.125
High-Risk,HR_1057,0.25,170,170,100
High-Risk,HR_1057,0.5,0,170,0
High-Risk,HR_1057,1,0,170,0
High-Risk,HR_1057,1.5,0,170,0
High-Risk,HR_1057,2,0,170,0
High-Risk,HR_1057,2.5,0,170,0
High-Risk,HR_1057,5,0,170,0
High-Risk,HR_1057,10,0,170,0
High-Risk,HR_1057,15,0,170,0
High-Risk,HR_1057,20,0,170,0
High-Risk,HR_1058,0.25,21,21,100
High-Risk,HR_1058,0.5,0,21,0
High-Risk,HR_1058,1,0,21,0
High-Risk,HR_1058,1.5,0,21,0
High-Risk,HR_1058,2,0,21,0
High-Risk,HR_1058,2.5,0,21,0
High-Risk,HR_1058,5,0,21,0
High-Risk,HR_1058,10,0,21,0
High-Risk,HR_1058,15,0,21,0
High-Risk,HR_1058,20,0,21,0
High-Risk,HR_1059,0.25,0,2365,0
High-Risk,HR_1059,0.5,295,2365,12.473572938689218
High-Risk,HR_1059,1,1972,2365,83.38266384778012
High-Risk,HR_1059,1.5,98,2365,4.143763213530655
High-Risk,HR_1059,2,0,2365,0
High-Risk,HR_1059,2.5,0,2365,0
High-Risk,HR_1059,5,0,2365,0
High-Risk,HR_1059,10,0,2365,0
High-Risk,HR_1059,15,0,2365,0
High-Risk,HR_1059,20,0,2365,0
High-Risk,HR_106,0.25,0,360,0
High-Risk,HR_106,0.5,18,360,5
High-Risk,HR_106,1,202,360,56.111111111111114
High-Risk,HR_106,1.5,0,360,0
High-Risk,HR_106,2,132,360,36.666666666666664
High-Risk,HR_106,2.5,0,360,0
High-Risk,HR_106,5,8,360,2.2222222222222223
High-Risk,HR_106,10,0,360,0
High-Risk,HR_106,15,0,360,0
High-Risk,HR_106,20,0,360,0
High-Risk,HR_1060,0.25,205,612,33.49673202614379
High-Risk,HR_1060,0.5,240,612,39.21568627450981
High-Risk,HR_1060,1,167,612,27.287581699346404
High-Risk,HR_1060,1.5,0,612,0
High-Risk,HR_1060,2,0,612,0
High-Risk,HR_1060,2.5,0,612,0
High-Risk,HR_1060,5,0,612,0
High-Risk,HR_1060,10,0,612,0
High-Risk,HR_1060,15,0,612,0
High-Risk,HR_1060,20,0,612,0
High-Risk,HR_1061,0.25,368,1280,28.749999999999996
High-Risk,HR_1061,0.5,184,1280,14.374999999999998
High-Risk,HR_1061,1,342,1280,26.718750000000004
High-Risk,HR_1061,1.5,78,1280,6.09375
High-Risk,HR_1061,2,83,1280,6.484375000000001
High-Risk,HR_1061,2.5,132,1280,10.3125
High-Risk,HR_1061,5,65,1280,5.078125
High-Risk,HR_1061,10,28,1280,2.1875
High-Risk,HR_1061,15,0,1280,0
High-Risk,HR_1061,20,0,1280,0
High-Risk,HR_1062,0.25,171,181,94.47513812154696
High-Risk,HR_1062,0.5,7,181,3.867403314917127
High-Risk,HR_1062,1,3,181,1.6574585635359116
High-Risk,HR_1062,1.5,0,181,0
High-Risk,HR_1062,2,0,181,0
High-Risk,HR_1062,2.5,0,181,0
High-Risk,HR_1062,5,0,181,0
High-Risk,HR_1062,10,0,181,0
High-Risk,HR_1062,15,0,181,0
High-Risk,HR_1062,20,0,181,0
High-Risk,HR_1063,0.25,55,78113,0.07041081510119954
High-Risk,HR_1063,0.5,0,78113,0
High-Risk,HR_1063,1,34104,78113,43.659826149296535
High-Risk,HR_1063,1.5,0,78113,0
High-Risk,HR_1063,2,0,78113,0
High-Risk,HR_1063,2.5,39136,78113,50.10177563273719
High-Risk,HR_1063,5,4653,78113,5.956754957561482
High-Risk,HR_1063,10,165,78113,0.21123244530359864
High-Risk,HR_1063,15,0,78113,0
High-Risk,HR_1063,20,0,78113,0
High-Risk,HR_1064,0.25,2840,9407,30.19028383118954
High-Risk,HR_1064,0.5,2687,9407,28.56383544169236
High-Risk,HR_1064,1,984,9407,10.460295524609334
High-Risk,HR_1064,1.5,189,9407,2.0091421282024022
High-Risk,HR_1064,2,365,9407,3.880089295205698
High-Risk,HR_1064,2.5,166,9407,1.7646433506962897
High-Risk,HR_1064,5,1727,9407,18.358669076219837
High-Risk,HR_1064,10,283,9407,3.0083980014882536
High-Risk,HR_1064,15,149,9407,1.583926862974381
High-Risk,HR_1064,20,17,9407,0.1807164877219092
High-Risk,HR_1065,0.25,339,1970,17.20812182741117
High-Risk,HR_1065,0.5,161,1970,8.17258883248731
High-Risk,HR_1065,1,737,1970,37.411167512690355
High-Risk,HR_1065,1.5,0,1970,0
High-Risk,HR_1065,2,569,1970,28.883248730964468
High-Risk,HR_1065,2.5,164,1970,8.3248730964467
High-Risk,HR_1065,5,0,1970,0
High-Risk,HR_1065,10,0,1970,0
High-Risk,HR_1065,15,0,1970,0
High-Risk,HR_1065,20,0,1970,0
High-Risk,HR_1066,0.25,212,6507,3.2580298140464112
High-Risk,HR_1066,0.5,1997,6507,30.690026125710773
High-Risk,HR_1066,1,3035,6507,46.64207776240971
High-Risk,HR_1066,1.5,504,6507,7.745504840940526
High-Risk,HR_1066,2,518,6507,7.960657753188874
High-Risk,HR_1066,2.5,215,6507,3.304134009528201
High-Risk,HR_1066,5,26,6507,0.3995696941755033
High-Risk,HR_1066,10,0,6507,0
High-Risk,HR_1066,15,0,6507,0
High-Risk,HR_1066,20,0,6507,0
High-Risk,HR_1067,0.25,6,43,13.953488372093023
High-Risk,HR_1067,0.5,0,43,0
High-Risk,HR_1067,1,37,43,86.04651162790698
High-Risk,HR_1067,1.5,0,43,0
High-Risk,HR_1067,2,0,43,0
High-Risk,HR_1067,2.5,0,43,0
High-Risk,HR_1067,5,0,43,0
High-Risk,HR_1067,10,0,43,0
High-Risk,HR_1067,15,0,43,0
High-Risk,HR_1067,20,0,43,0
High-Risk,HR_1068,0.25,0,2397,0
High-Risk,HR_1068,0.5,259,2397,10.80517313308302
High-Risk,HR_1068,1,126,2397,5.256570713391739
High-Risk,HR_1068,1.5,186,2397,7.759699624530664
High-Risk,HR_1068,2,1413,2397,58.94868585732165
High-Risk,HR_1068,2.5,363,2397,15.143929912390488
High-Risk,HR_1068,5,50,2397,2.0859407592824364
High-Risk,HR_1068,10,0,2397,0
High-Risk,HR_1068,15,0,2397,0
High-Risk,HR_1068,20,0,2397,0
High-Risk,HR_1069,0.25,0,2257,0
High-Risk,HR_1069,0.5,138,2257,6.114311032343819
High-Risk,HR_1069,1,443,2257,19.627824545857333
High-Risk,HR_1069,1.5,458,2257,20.292423571112096
High-Risk,HR_1069,2,855,2257,37.88214443952149
High-Risk,HR_1069,2.5,138,2257,6.114311032343819
High-Risk,HR_1069,5,194,2257,8.595480726628267
High-Risk,HR_1069,10,16,2257,0.7089056269384139
High-Risk,HR_1069,15,0,2257,0
High-Risk,HR_1069,20,15,2257,0.664599025254763
High-Risk,HR_107,0.25,23,12571,0.18296078275395752
High-Risk,HR_107,0.5,472,12571,3.7546734547768676
High-Risk,HR_107,1,3897,12571,30.999920451833585
High-Risk,HR_107,1.5,4585,12571,36.47283430116936
High-Risk,HR_107,2,3406,12571,27.094105480868663
High-Risk,HR_107,2.5,188,12571,1.4955055285975658
High-Risk,HR_107,5,0,12571,0
High-Risk,HR_107,10,0,12571,0
High-Risk,HR_107,15,0,12571,0
High-Risk,HR_107,20,0,12571,0
High-Risk,HR_1070,0.25,0,156,0
High-Risk,HR_1070,0.5,1,156,0.641025641025641
High-Risk,HR_1070,1,46,156,29.48717948717949
High-Risk,HR_1070,1.5,88,156,56.41025641025641
High-Risk,HR_1070,2,18,156,11.538461538461538
High-Risk,HR_1070,2.5,3,156,1.9230769230769231
High-Risk,HR_1070,5,0,156,0
High-Risk,HR_1070,10,0,156,0
High-Risk,HR_1070,15,0,156,0
High-Risk,HR_1070,20,0,156,0
High-Risk,HR_1071,0.25,19,19,100
High-Risk,HR_1071,0.5,0,19,0
High-Risk,HR_1071,1,0,19,0
High-Risk,HR_1071,1.5,0,19,0
High-Risk,HR_1071,2,0,19,0
High-Risk,HR_1071,2.5,0,19,0
High-Risk,HR_1071,5,0,19,0
High-Risk,HR_1071,10,0,19,0
High-Risk,HR_1071,15,0,19,0
High-Risk,HR_1071,20,0,19,0
High-Risk,HR_1072,0.25,0,212,0
High-Risk,HR_1072,0.5,0,212,0
High-Risk,HR_1072,1,212,212,100
High-Risk,HR_1072,1.5,0,212,0
High-Risk,HR_1072,2,0,212,0
High-Risk,HR_1072,2.5,0,212,0
High-Risk,HR_1072,5,0,212,0
High-Risk,HR_1072,10,0,212,0
High-Risk,HR_1072,15,0,212,0
High-Risk,HR_1072,20,0,212,0
High-Risk,HR_1073,0.25,662,3255,20.337941628264208
High-Risk,HR_1073,0.5,476,3255,14.623655913978496
High-Risk,HR_1073,1,1346,3255,41.35176651305684
High-Risk,HR_1073,1.5,170,3255,5.22273425499232
High-Risk,HR_1073,2,63,3255,1.935483870967742
High-Risk,HR_1073,2.5,296,3255,9.093701996927804
High-Risk,HR_1073,5,166,3255,5.099846390168971
High-Risk,HR_1073,10,27,3255,0.8294930875576038
High-Risk,HR_1073,15,0,3255,0
High-Risk,HR_1073,20,49,3255,1.5053763440860215
High-Risk,HR_1074,0.25,0,688,0
High-Risk,HR_1074,0.5,0,688,0
High-Risk,HR_1074,1,592,688,86.04651162790698
High-Risk,HR_1074,1.5,96,688,13.953488372093023
High-Risk,HR_1074,2,0,688,0
High-Risk,HR_1074,2.5,0,688,0
High-Risk,HR_1074,5,0,688,0
High-Risk,HR_1074,10,0,688,0
High-Risk,HR_1074,15,0,688,0
High-Risk,HR_1074,20,0,688,0
High-Risk,HR_1075,0.25,1009,10332,9.765776229190863
High-Risk,HR_1075,0.5,0,10332,0
High-Risk,HR_1075,1,8556,10332,82.81068524970964
High-Risk,HR_1075,1.5,29,10332,0.2806813782423539
High-Risk,HR_1075,2,673,10332,6.51374370886566
High-Risk,HR_1075,2.5,23,10332,0.2226093689508324
High-Risk,HR_1075,5,42,10332,0.40650406504065045
High-Risk,HR_1075,10,0,10332,0
High-Risk,HR_1075,15,0,10332,0
High-Risk,HR_1075,20,0,10332,0
High-Risk,HR_1076,0.25,14,4096,0.341796875
High-Risk,HR_1076,0.5,31,4096,0.7568359375
High-Risk,HR_1076,1,480,4096,11.71875
High-Risk,HR_1076,1.5,39,4096,0.9521484375
High-Risk,HR_1076,2,917,4096,22.3876953125
High-Risk,HR_1076,2.5,1356,4096,33.10546875
High-Risk,HR_1076,5,1024,4096,25
High-Risk,HR_1076,10,201,4096,4.9072265625
High-Risk,HR_1076,15,0,4096,0
High-Risk,HR_1076,20,34,4096,0.830078125
High-Risk,HR_1077,0.25,703,1803,38.99057127010538
High-Risk,HR_1077,0.5,470,1803,26.067665002773154
High-Risk,HR_1077,1,572,1803,31.724902939545203
High-Risk,HR_1077,1.5,0,1803,0
High-Risk,HR_1077,2,41,1803,2.2739877981142542
High-Risk,HR_1077,2.5,0,1803,0
High-Risk,HR_1077,5,17,1803,0.9428729894620078
High-Risk,HR_1077,10,0,1803,0
High-Risk,HR_1077,15,0,1803,0
High-Risk,HR_1077,20,0,1803,0
High-Risk,HR_1078,0.25,33,103,32.038834951456316
High-Risk,HR_1078,0.5,22,103,21.35922330097087
High-Risk,HR_1078,1,48,103,46.601941747572816
High-Risk,HR_1078,1.5,0,103,0
High-Risk,HR_1078,2,0,103,0
High-Risk,HR_1078,2.5,0,103,0
High-Risk,HR_1078,5,0,103,0
High-Risk,HR_1078,10,0,103,0
High-Risk,HR_1078,15,0,103,0
High-Risk,HR_1078,20,0,103,0
High-Risk,HR_1079,0.25,0,76,0
High-Risk,HR_1079,0.5,0,76,0
High-Risk,HR_1079,1,76,76,100
High-Risk,HR_1079,1.5,0,76,0
High-Risk,HR_1079,2,0,76,0
High-Risk,HR_1079,2.5,0,76,0
High-Risk,HR_1079,5,0,76,0
High-Risk,HR_1079,10,0,76,0
High-Risk,HR_1079,15,0,76,0
High-Risk,HR_1079,20,0,76,0
High-Risk,HR_108,0.25,0,2276,0
High-Risk,HR_108,0.5,0,2276,0
High-Risk,HR_108,1,99,2276,4.349736379613357
High-Risk,HR_108,1.5,41,2276,1.8014059753954303
High-Risk,HR_108,2,450,2276,19.77152899824253
High-Risk,HR_108,2.5,524,2276,23.022847100175746
High-Risk,HR_108,5,1014,2276,44.5518453427065
High-Risk,HR_108,10,119,2276,5.228471001757469
High-Risk,HR_108,15,29,2276,1.2741652021089631
High-Risk,HR_108,20,0,2276,0
High-Risk,HR_1080,0.25,169,440,38.40909090909091
High-Risk,HR_1080,0.5,56,440,12.727272727272727
High-Risk,HR_1080,1,169,440,38.40909090909091
High-Risk,HR_1080,1.5,0,440,0
High-Risk,HR_1080,2,18,440,4.090909090909091
High-Risk,HR_1080,2.5,0,440,0
High-Risk,HR_1080,5,28,440,6.363636363636363
High-Risk,HR_1080,10,0,440,0
High-Risk,HR_1080,15,0,440,0
High-Risk,HR_1080,20,0,440,0
High-Risk,HR_1081,0.25,11,3330,0.3303303303303303
High-Risk,HR_1081,0.5,483,3330,14.504504504504503
High-Risk,HR_1081,1,1078,3330,32.37237237237237
High-Risk,HR_1081,1.5,380,3330,11.411411411411411
High-Risk,HR_1081,2,286,3330,8.588588588588589
High-Risk,HR_1081,2.5,936,3330,28.10810810810811
High-Risk,HR_1081,5,156,3330,4.684684684684685
High-Risk,HR_1081,10,0,3330,0
High-Risk,HR_1081,15,0,3330,0
High-Risk,HR_1081,20,0,3330,0
High-Risk,HR_1082,0.25,6,1458,0.411522633744856
High-Risk,HR_1082,0.5,132,1458,9.053497942386832
High-Risk,HR_1082,1,273,1458,18.72427983539095
High-Risk,HR_1082,1.5,85,1458,5.829903978052126
High-Risk,HR_1082,2,453,1458,31.069958847736622
High-Risk,HR_1082,2.5,312,1458,21.39917695473251
High-Risk,HR_1082,5,190,1458,13.031550068587105
High-Risk,HR_1082,10,7,1458,0.48010973936899864
High-Risk,HR_1082,15,0,1458,0
High-Risk,HR_1082,20,0,1458,0
High-Risk,HR_1083,0.25,29,31,93.54838709677419
High-Risk,HR_1083,0.5,0,31,0
High-Risk,HR_1083,1,2,31,6.451612903225806
High-Risk,HR_1083,1.5,0,31,0
High-Risk,HR_1083,2,0,31,0
High-Risk,HR_1083,2.5,0,31,0
High-Risk,HR_1083,5,0,31,0
High-Risk,HR_1083,10,0,31,0
High-Risk,HR_1083,15,0,31,0
High-Risk,HR_1083,20,0,31,0
High-Risk,HR_1084,0.25,2370,7801,30.380720420458918
High-Risk,HR_1084,0.5,1380,7801,17.690039738495063
High-Risk,HR_1084,1,2503,7801,32.08563004742982
High-Risk,HR_1084,1.5,7,7801,0.08973208563004743
High-Risk,HR_1084,2,528,7801,6.768363030380721
High-Risk,HR_1084,2.5,132,7801,1.6920907575951802
High-Risk,HR_1084,5,639,7801,8.191257531085757
High-Risk,HR_1084,10,119,7801,1.5254454557108064
High-Risk,HR_1084,15,0,7801,0
High-Risk,HR_1084,20,123,7801,1.5767209332136907
High-Risk,HR_1085,0.25,0,49,0
High-Risk,HR_1085,0.5,0,49,0
High-Risk,HR_1085,1,49,49,100
High-Risk,HR_1085,1.5,0,49,0
High-Risk,HR_1085,2,0,49,0
High-Risk,HR_1085,2.5,0,49,0
High-Risk,HR_1085,5,0,49,0
High-Risk,HR_1085,10,0,49,0
High-Risk,HR_1085,15,0,49,0
High-Risk,HR_1085,20,0,49,0
High-Risk,HR_1086,0.25,1235,5244,23.55072463768116
High-Risk,HR_1086,0.5,1881,5244,35.869565217391305
High-Risk,HR_1086,1,1606,5244,30.625476735316553
High-Risk,HR_1086,1.5,0,5244,0
High-Risk,HR_1086,2,430,5244,8.199847444698703
High-Risk,HR_1086,2.5,56,5244,1.0678871090770405
High-Risk,HR_1086,5,36,5244,0.6864988558352403
High-Risk,HR_1086,10,0,5244,0
High-Risk,HR_1086,15,0,5244,0
High-Risk,HR_1086,20,0,5244,0
High-Risk,HR_1087,0.25,0,26,0
High-Risk,HR_1087,0.5,0,26,0
High-Risk,HR_1087,1,0,26,0
High-Risk,HR_1087,1.5,0,26,0
High-Risk,HR_1087,2,11,26,42.30769230769231
High-Risk,HR_1087,2.5,15,26,57.692307692307686
High-Risk,HR_1087,5,0,26,0
High-Risk,HR_1087,10,0,26,0
High-Risk,HR_1087,15,0,26,0
High-Risk,HR_1087,20,0,26,0
High-Risk,HR_1088,0.25,1383,1626,85.05535055350553
High-Risk,HR_1088,0.5,243,1626,14.944649446494465
High-Risk,HR_1088,1,0,1626,0
High-Risk,HR_1088,1.5,0,1626,0
High-Risk,HR_1088,2,0,1626,0
High-Risk,HR_1088,2.5,0,1626,0
High-Risk,HR_1088,5,0,1626,0
High-Risk,HR_1088,10,0,1626,0
High-Risk,HR_1088,15,0,1626,0
High-Risk,HR_1088,20,0,1626,0
High-Risk,HR_1089,0.25,3,3,100
High-Risk,HR_1089,0.5,0,3,0
High-Risk,HR_1089,1,0,3,0
High-Risk,HR_1089,1.5,0,3,0
High-Risk,HR_1089,2,0,3,0
High-Risk,HR_1089,2.5,0,3,0
High-Risk,HR_1089,5,0,3,0
High-Risk,HR_1089,10,0,3,0
High-Risk,HR_1089,15,0,3,0
High-Risk,HR_1089,20,0,3,0
High-Risk,HR_109,0.25,122,2082,5.859750240153699
High-Risk,HR_109,0.5,380,2082,18.251681075888566
High-Risk,HR_109,1,664,2082,31.892411143131604
High-Risk,HR_109,1.5,4,2082,0.19212295869356388
High-Risk,HR_109,2,328,2082,15.754082612872239
High-Risk,HR_109,2.5,163,2082,7.8290105667627286
High-Risk,HR_109,5,183,2082,8.789625360230549
High-Risk,HR_109,10,192,2082,9.221902017291066
High-Risk,HR_109,15,1,2082,0.04803073967339097
High-Risk,HR_109,20,45,2082,2.161383285302594
High-Risk,HR_1090,0.25,0,32,0
High-Risk,HR_1090,0.5,32,32,100
High-Risk,HR_1090,1,0,32,0
High-Risk,HR_1090,1.5,0,32,0
High-Risk,HR_1090,2,0,32,0
High-Risk,HR_1090,2.5,0,32,0
High-Risk,HR_1090,5,0,32,0
High-Risk,HR_1090,10,0,32,0
High-Risk,HR_1090,15,0,32,0
High-Risk,HR_1090,20,0,32,0
High-Risk,HR_1091,0.25,602,2040,29.50980392156863
High-Risk,HR_1091,0.5,1087,2040,53.28431372549019
High-Risk,HR_1091,1,261,2040,12.794117647058822
High-Risk,HR_1091,1.5,0,2040,0
High-Risk,HR_1091,2,90,2040,4.411764705882353
High-Risk,HR_1091,2.5,0,2040,0
High-Risk,HR_1091,5,0,2040,0
High-Risk,HR_1091,10,0,2040,0
High-Risk,HR_1091,15,0,2040,0
High-Risk,HR_1091,20,0,2040,0
High-Risk,HR_1092,0.25,18802,63989,29.383175233243215
High-Risk,HR_1092,0.5,40302,63989,62.98270015158855
High-Risk,HR_1092,1,4590,63989,7.173107877916516
High-Risk,HR_1092,1.5,0,63989,0
High-Risk,HR_1092,2,295,63989,0.46101673725171516
High-Risk,HR_1092,2.5,0,63989,0
High-Risk,HR_1092,5,0,63989,0
High-Risk,HR_1092,10,0,63989,0
High-Risk,HR_1092,15,0,63989,0
High-Risk,HR_1092,20,0,63989,0
High-Risk,HR_1093,0.25,433,1198,36.143572621035055
High-Risk,HR_1093,0.5,282,1198,23.53923205342237
High-Risk,HR_1093,1,94,1198,7.846410684474124
High-Risk,HR_1093,1.5,0,1198,0
High-Risk,HR_1093,2,129,1198,10.767946577629383
High-Risk,HR_1093,2.5,0,1198,0
High-Risk,HR_1093,5,232,1198,19.36560934891486
High-Risk,HR_1093,10,28,1198,2.337228714524207
High-Risk,HR_1093,15,0,1198,0
High-Risk,HR_1093,20,0,1198,0
High-Risk,HR_1094,0.25,0,503,0
High-Risk,HR_1094,0.5,0,503,0
High-Risk,HR_1094,1,0,503,0
High-Risk,HR_1094,1.5,0,503,0
High-Risk,HR_1094,2,0,503,0
High-Risk,HR_1094,2.5,82,503,16.302186878727635
High-Risk,HR_1094,5,421,503,83.69781312127238
High-Risk,HR_1094,10,0,503,0
High-Risk,HR_1094,15,0,503,0
High-Risk,HR_1094,20,0,503,0
High-Risk,HR_1095,0.25,0,5,0
High-Risk,HR_1095,0.5,4,5,80
High-Risk,HR_1095,1,0,5,0
High-Risk,HR_1095,1.5,0,5,0
High-Risk,HR_1095,2,1,5,20
High-Risk,HR_1095,2.5,0,5,0
High-Risk,HR_1095,5,0,5,0
High-Risk,HR_1095,10,0,5,0
High-Risk,HR_1095,15,0,5,0
High-Risk,HR_1095,20,0,5,0
High-Risk,HR_1096,0.25,0,96,0
High-Risk,HR_1096,0.5,0,96,0
High-Risk,HR_1096,1,0,96,0
High-Risk,HR_1096,1.5,0,96,0
High-Risk,HR_1096,2,0,96,0
High-Risk,HR_1096,2.5,1,96,1.0416666666666665
High-Risk,HR_1096,5,3,96,3.125
High-Risk,HR_1096,10,29,96,30.208333333333332
High-Risk,HR_1096,15,0,96,0
High-Risk,HR_1096,20,63,96,65.625
High-Risk,HR_1097,0.25,18,1794,1.0033444816053512
High-Risk,HR_1097,0.5,900,1794,50.16722408026756
High-Risk,HR_1097,1,825,1794,45.9866220735786
High-Risk,HR_1097,1.5,0,1794,0
High-Risk,HR_1097,2,1,1794,0.055741360089186176
High-Risk,HR_1097,2.5,49,1794,2.7313266443701227
High-Risk,HR_1097,5,1,1794,0.055741360089186176
High-Risk,HR_1097,10,0,1794,0
High-Risk,HR_1097,15,0,1794,0
High-Risk,HR_1097,20,0,1794,0
High-Risk,HR_1098,0.25,73,151,48.34437086092716
High-Risk,HR_1098,0.5,52,151,34.437086092715234
High-Risk,HR_1098,1,26,151,17.218543046357617
High-Risk,HR_1098,1.5,0,151,0
High-Risk,HR_1098,2,0,151,0
High-Risk,HR_1098,2.5,0,151,0
High-Risk,HR_1098,5,0,151,0
High-Risk,HR_1098,10,0,151,0
High-Risk,HR_1098,15,0,151,0
High-Risk,HR_1098,20,0,151,0
High-Risk,HR_1099,0.25,125,217,57.6036866359447
High-Risk,HR_1099,0.5,56,217,25.806451612903224
High-Risk,HR_1099,1,32,217,14.746543778801843
High-Risk,HR_1099,1.5,0,217,0
High-Risk,HR_1099,2,0,217,0
High-Risk,HR_1099,2.5,4,217,1.8433179723502304
High-Risk,HR_1099,5,0,217,0
High-Risk,HR_1099,10,0,217,0
High-Risk,HR_1099,15,0,217,0
High-Risk,HR_1099,20,0,217,0
High-Risk,HR_11,0.25,0,1415,0
High-Risk,HR_11,0.5,0,1415,0
High-Risk,HR_11,1,4,1415,0.2826855123674912
High-Risk,HR_11,1.5,2,1415,0.1413427561837456
High-Risk,HR_11,2,211,1415,14.911660777385158
High-Risk,HR_11,2.5,451,1415,31.872791519434628
High-Risk,HR_11,5,717,1415,50.67137809187279
High-Risk,HR_11,10,18,1415,1.2720848056537104
High-Risk,HR_11,15,12,1415,0.8480565371024734
High-Risk,HR_11,20,0,1415,0
High-Risk,HR_110,0.25,2,909,0.22002200220022
High-Risk,HR_110,0.5,416,909,45.76457645764577
High-Risk,HR_110,1,357,909,39.273927392739274
High-Risk,HR_110,1.5,0,909,0
High-Risk,HR_110,2,0,909,0
High-Risk,HR_110,2.5,52,909,5.720572057205721
High-Risk,HR_110,5,82,909,9.02090209020902
High-Risk,HR_110,10,0,909,0
High-Risk,HR_110,15,0,909,0
High-Risk,HR_110,20,0,909,0
High-Risk,HR_1100,0.25,330,597,55.27638190954774
High-Risk,HR_1100,0.5,214,597,35.845896147403685
High-Risk,HR_1100,1,53,597,8.877721943048575
High-Risk,HR_1100,1.5,0,597,0
High-Risk,HR_1100,2,0,597,0
High-Risk,HR_1100,2.5,0,597,0
High-Risk,HR_1100,5,0,597,0
High-Risk,HR_1100,10,0,597,0
High-Risk,HR_1100,15,0,597,0
High-Risk,HR_1100,20,0,597,0
High-Risk,HR_1101,0.25,0,220,0
High-Risk,HR_1101,0.5,0,220,0
High-Risk,HR_1101,1,0,220,0
High-Risk,HR_1101,1.5,0,220,0
High-Risk,HR_1101,2,0,220,0
High-Risk,HR_1101,2.5,0,220,0
High-Risk,HR_1101,5,67,220,30.454545454545457
High-Risk,HR_1101,10,49,220,22.272727272727273
High-Risk,HR_1101,15,104,220,47.27272727272727
High-Risk,HR_1101,20,0,220,0
High-Risk,HR_1102,0.25,36,36,100
High-Risk,HR_1102,0.5,0,36,0
High-Risk,HR_1102,1,0,36,0
High-Risk,HR_1102,1.5,0,36,0
High-Risk,HR_1102,2,0,36,0
High-Risk,HR_1102,2.5,0,36,0
High-Risk,HR_1102,5,0,36,0
High-Risk,HR_1102,10,0,36,0
High-Risk,HR_1102,15,0,36,0
High-Risk,HR_1102,20,0,36,0
High-Risk,HR_1103,0.25,102,3337,3.056637698531615
High-Risk,HR_1103,0.5,402,3337,12.046748576565777
High-Risk,HR_1103,1,2068,3337,61.97183098591549
High-Risk,HR_1103,1.5,143,3337,4.285286185196284
High-Risk,HR_1103,2,286,3337,8.570572370392568
