group,id_player,prev_outcome,n_round,n_round_change,stake_change_prop,stake_change_size_overall,stake_change_level_overall,stake_change_size,stake_change_level
High-Risk,758,loss,5120,29,0.56640625,0.013818359375,0.0140625,2.439655172413793,2.4827586206896552
High-Risk,758,win,1657,9,0.5431502715751357,-0.0171997585998793,-0.018105009052504527,-3.1666666666666665,-3.3333333333333335
High-Risk,759,loss,4004,529,13.21178821178821,0.02566183816183816,0.007992007992007992,0.194234404536862,0.06049149338374291
High-Risk,759,win,1304,5,0.3834355828220859,0.0019171779141104294,7.668711656441718e-4,0.5,0.2
High-Risk,760,loss,271,0,0,0,0,NA,NA
High-Risk,760,win,78,0,0,0,0,NA,NA
High-Risk,761,loss,1173,10,0.8525149190110828,-0.0010656436487638534,-0.0017050298380221654,-0.125,-0.2
High-Risk,761,win,378,1,0.26455026455026454,0.0013227513227513227,0.0026455026455026454,0.5,1
High-Risk,762,loss,945,1,0.10582010582010583,-2.6455026455026457e-4,-0.0010582010582010583,-0.25,-1
High-Risk,762,win,293,0,0,0,0,NA,NA
High-Risk,763,loss,533,1,0.18761726078799248,0.001876172607879925,0.00375234521575985,1,2
High-Risk,763,win,175,0,0,0,0,NA,NA
High-Risk,764,loss,486,4,0.823045267489712,0,0,0,0
High-Risk,764,win,102,2,1.9607843137254901,-0.007352941176470588,-0.0196078431372549,-0.375,-1
High-Risk,765,loss,11,0,0,0,0,NA,NA
High-Risk,765,win,2,0,0,0,0,NA,NA
High-Risk,766,loss,7843,15,0.19125334693357135,7.331378299120235e-4,0.0015300267754685707,0.38333333333333336,0.8
High-Risk,766,win,2741,3,0.10944910616563297,0.0010944910616563297,0.0021889821233126595,1,2
High-Risk,767,loss,893,45,5.039193729003359,-0.048712206047032476,-0.02127659574468085,-0.9666666666666667,-0.4222222222222222
High-Risk,767,win,315,4,1.2698412698412698,-0.015873015873015872,-0.0031746031746031746,-1.25,-0.25
High-Risk,768,loss,31,0,0,0,0,NA,NA
High-Risk,768,win,6,0,0,0,0,NA,NA
High-Risk,769,loss,960,46,4.791666666666667,-0.04401041666666667,-0.03125,-0.9184782608695652,-0.6521739130434783
High-Risk,769,win,311,3,0.964630225080386,0.05627009646302251,0.012861736334405145,5.833333333333333,1.3333333333333333
High-Risk,770,loss,170,3,1.7647058823529411,-0.008823529411764706,-0.01764705882352941,-0.5,-1
High-Risk,770,win,38,0,0,0,0,NA,NA
High-Risk,771,loss,8,4,50,0,0,0,0
High-Risk,771,win,1,0,0,0,0,NA,NA
High-Risk,772,loss,88,5,5.681818181818182,-0.017045454545454544,-0.045454545454545456,-0.3,-0.8
High-Risk,772,win,28,0,0,0,0,NA,NA
High-Risk,773,loss,1639,18,1.0982306284319707,-0.002287980475899939,-0.008541793776693106,-0.20833333333333334,-0.7777777777777778
High-Risk,773,win,539,1,0.1855287569573284,-4.6382189239332097e-4,-0.0018552875695732839,-0.25,-1
High-Risk,774,loss,13780,83,0.602322206095791,-4.3541364296081274e-4,-9.433962264150943e-4,-0.07228915662650602,-0.1566265060240964
High-Risk,774,win,4486,1,0.02229157378510923,1.1145786892554614e-4,2.2291573785109228e-4,0.5,1
High-Risk,775,loss,730,5,0.684931506849315,6.849315068493151e-4,0.0013698630136986301,0.1,0.2
High-Risk,775,win,230,1,0.43478260869565216,0.002173913043478261,0.004347826086956522,0.5,1
High-Risk,776,loss,550,10,1.8181818181818181,-0.031818181818181815,-0.005454545454545455,-1.75,-0.3
High-Risk,776,win,162,0,0,0,0,NA,NA
High-Risk,777,loss,330,2,0.6060606060606061,0.01818181818181818,0.00909090909090909,3,1.5
High-Risk,777,win,89,0,0,0,0,NA,NA
High-Risk,778,loss,1040,24,2.307692307692308,-0.008413461538461538,-0.019230769230769232,-0.3645833333333333,-0.8333333333333334
High-Risk,778,win,313,7,2.2364217252396164,0.011182108626198083,0.025559105431309903,0.5,1.1428571428571428
High-Risk,779,loss,43,1,2.3255813953488373,-0.005813953488372093,-0.023255813953488372,-0.25,-1
High-Risk,779,win,11,0,0,0,0,NA,NA
High-Risk,780,loss,8,0,0,0,0,NA,NA
High-Risk,780,win,2,0,0,0,0,NA,NA
High-Risk,781,loss,3494,38,1.0875787063537492,0.00844304522037779,0.0014310246136233543,0.7763157894736842,0.13157894736842105
High-Risk,781,win,1216,11,0.9046052631578948,0.03289473684210526,0.006578947368421052,3.6363636363636362,0.7272727272727273
High-Risk,782,loss,238,1,0.42016806722689076,-0.0021008403361344537,-0.004201680672268907,-0.5,-1
High-Risk,782,win,50,0,0,0,0,NA,NA
High-Risk,783,loss,603,1,0.16583747927031509,4.1459369817578774e-4,0.001658374792703151,0.25,1
High-Risk,783,win,123,0,0,0,0,NA,NA
High-Risk,784,loss,12,0,0,0,0,NA,NA
High-Risk,784,win,6,0,0,0,0,NA,NA
High-Risk,785,loss,4178,33,0.7898516036381044,0.002573001436093825,0.003350885591191958,0.32575757575757575,0.42424242424242425
High-Risk,785,win,1217,2,0.16433853738701726,6.162695152013147e-4,0.0016433853738701725,0.375,1
High-Risk,786,loss,48029,3913,8.147161090174686,0.2526910824710071,0.06625163963438756,3.1015844620495785,0.8131868131868132
High-Risk,786,win,17374,186,1.0705652123863243,-0.030505352826061934,-0.0036261079774375505,-2.849462365591398,-0.3387096774193548
High-Risk,787,loss,1184,26,2.195945945945946,-0.004856418918918919,-0.01266891891891892,-0.22115384615384615,-0.5769230769230769
High-Risk,787,win,334,2,0.5988023952095809,0.005239520958083832,0.011976047904191617,0.875,2
High-Risk,788,loss,13213,36,0.27245894195110876,-5.676227957314766e-4,-0.001967759025202452,-0.20833333333333334,-0.7222222222222222
High-Risk,788,win,4111,0,0,0,0,NA,NA
High-Risk,789,loss,246,3,1.2195121951219512,0.0020325203252032522,0.0040650406504065045,0.16666666666666666,0.3333333333333333
High-Risk,789,win,90,1,1.1111111111111112,0.005555555555555556,0.011111111111111112,0.5,1
High-Risk,790,loss,26243,697,2.6559463475974545,0.008373661547841329,0.0016766375795450215,0.3152797704447633,0.06312769010043041
High-Risk,790,win,8026,25,0.3114876650884625,0.0012148018938450038,0,0.39,0
High-Risk,791,loss,172,2,1.1627906976744187,-0.005813953488372093,-0.01744186046511628,-0.5,-1.5
High-Risk,791,win,54,0,0,0,0,NA,NA
High-Risk,792,loss,148,0,0,0,0,NA,NA
High-Risk,792,win,40,0,0,0,0,NA,NA
High-Risk,793,loss,9445,61,0.6458443620963473,5.029115934356801e-4,9.528851244044469e-4,0.0778688524590164,0.14754098360655737
High-Risk,793,win,3092,0,0,0,0,NA,NA
High-Risk,794,loss,230,9,3.91304347826087,0.020652173913043477,0.02608695652173913,0.5277777777777778,0.6666666666666666
High-Risk,794,win,65,0,0,0,0,NA,NA
High-Risk,795,loss,2433,126,5.178791615289765,0.0022605836415947387,-4.110152075626798e-4,0.04365079365079365,-0.007936507936507936
High-Risk,795,win,761,2,0.2628120893561104,-3.28515111695138e-4,-0.001314060446780552,-0.125,-0.5
High-Risk,796,loss,67,0,0,0,0,NA,NA
High-Risk,796,win,19,0,0,0,0,NA,NA
High-Risk,797,loss,24,0,0,0,0,NA,NA
High-Risk,797,win,10,0,0,0,0,NA,NA
High-Risk,798,loss,1016,7,0.6889763779527559,-0.001968503937007874,-0.005905511811023622,-0.2857142857142857,-0.8571428571428571
High-Risk,798,win,291,2,0.6872852233676976,0.005154639175257732,0.010309278350515464,0.75,1.5
High-Risk,799,loss,1075,52,4.837209302325581,-0.03372093023255814,-0.05116279069767442,-0.6971153846153846,-1.0576923076923077
High-Risk,799,win,321,16,4.984423676012461,0.07866043613707165,0.08722741433021806,1.578125,1.75
High-Risk,800,loss,2649,4,0.15100037750094375,0,0,0,0
High-Risk,800,win,928,0,0,0,0,NA,NA
High-Risk,801,loss,92,2,2.1739130434782608,0,0,0,0
High-Risk,801,win,20,0,0,0,0,NA,NA
High-Risk,802,loss,209,2,0.9569377990430622,-0.0035885167464114833,-0.009569377990430622,-0.375,-1
High-Risk,802,win,47,0,0,0,0,NA,NA
High-Risk,803,loss,2747,7,0.25482344375682564,-9.100837277029486e-5,-3.6403349108117945e-4,-0.03571428571428571,-0.14285714285714285
High-Risk,803,win,745,16,2.1476510067114094,0.0026845637583892616,0,0.125,0
High-Risk,804,loss,635,5,0.7874015748031495,-3.937007874015748e-4,-0.0015748031496062992,-0.05,-0.2
High-Risk,804,win,216,0,0,0,0,NA,NA
High-Risk,805,loss,244,4,1.639344262295082,-0.014344262295081968,-0.028688524590163935,-0.875,-1.75
High-Risk,805,win,82,1,1.2195121951219512,0.06097560975609756,0.012195121951219513,5,1
High-Risk,806,loss,7776,74,0.9516460905349794,-0.002218364197530864,-0.004372427983539095,-0.23310810810810811,-0.4594594594594595
High-Risk,806,win,2108,12,0.5692599620493358,0.0030834914611005695,0.004269449715370019,0.5416666666666666,0.75
High-Risk,807,loss,576,11,1.9097222222222223,-0.004340277777777778,-0.012152777777777778,-0.22727272727272727,-0.6363636363636364
High-Risk,807,win,148,2,1.3513513513513513,0.005067567567567568,0.013513513513513514,0.375,1
High-Risk,808,loss,375,3,0.8,0.0026666666666666666,0.008,0.3333333333333333,1
High-Risk,808,win,87,0,0,0,0,NA,NA
High-Risk,809,loss,4865,41,0.8427543679342241,-0.0019013360739979445,-0.004522096608427543,-0.22560975609756098,-0.5365853658536586
High-Risk,809,win,1499,8,0.5336891260840559,0.00266844563042028,0.00533689126084056,0.5,1
High-Risk,810,loss,559,1,0.17889087656529518,-8.944543828264759e-4,-0.0017889087656529517,-0.5,-1
High-Risk,810,win,157,1,0.6369426751592357,0.006369426751592357,0.012738853503184714,1,2
High-Risk,811,loss,3858,116,3.006739243131156,0.0092016588906169,-0.00933125972006221,0.30603448275862066,-0.3103448275862069
High-Risk,811,win,1031,91,8.826382153249272,0.16828322017458777,0.07177497575169738,1.9065934065934067,0.8131868131868132
High-Risk,812,loss,217,0,0,0,0,NA,NA
High-Risk,812,win,55,0,0,0,0,NA,NA
High-Risk,813,loss,105,0,0,0,0,NA,NA
High-Risk,813,win,20,0,0,0,0,NA,NA
High-Risk,814,loss,3525,42,1.1914893617021276,0.01957446808510638,0.00425531914893617,1.6428571428571428,0.35714285714285715
High-Risk,814,win,1135,5,0.4405286343612335,-0.008590308370044052,-0.0017621145374449338,-1.95,-0.4
High-Risk,815,loss,991,24,2.4217961654894045,0.0025227043390514633,0.005045408678102927,0.10416666666666667,0.20833333333333334
High-Risk,815,win,300,0,0,0,0,NA,NA
High-Risk,816,loss,5214,137,2.6275412351361718,0.002397391637897967,0.0013425393172228615,0.09124087591240876,0.051094890510948905
High-Risk,816,win,1638,1,0.06105006105006105,6.105006105006105e-4,0.001221001221001221,1,2
High-Risk,817,loss,17,0,0,0,0,NA,NA
High-Risk,817,win,4,0,0,0,0,NA,NA
High-Risk,818,loss,4407,64,1.4522350805536646,-0.013217608350351713,-0.015656909462219197,-0.91015625,-1.078125
High-Risk,818,win,1433,12,0.8374040474528961,0.03977669225401256,0.01465457083042568,4.75,1.75
High-Risk,819,loss,149,0,0,0,0,NA,NA
High-Risk,819,win,33,0,0,0,0,NA,NA
High-Risk,820,loss,210,2,0.9523809523809524,-0.005952380952380952,-0.014285714285714285,-0.625,-1.5
High-Risk,820,win,69,1,1.4492753623188406,0.007246376811594203,0.014492753623188406,0.5,1
High-Risk,821,loss,3755,27,0.7190412782956058,-0.002862849533954727,-0.007190412782956059,-0.39814814814814814,-1
High-Risk,821,win,1271,17,1.3375295043273014,0.011605035405192761,0.01730920535011802,0.8676470588235294,1.2941176470588236
High-Risk,822,loss,1683,8,0.4753416518122401,0.0041592394533571005,0.0029708853238265003,0.875,0.625
High-Risk,822,win,479,2,0.41753653444676403,-0.013569937369519834,-0.008350730688935281,-3.25,-2
High-Risk,823,loss,1172,17,1.4505119453924915,0,-8.532423208191126e-4,0,-0.058823529411764705
High-Risk,823,win,326,1,0.3067484662576687,0.0015337423312883436,0.003067484662576687,0.5,1
High-Risk,824,loss,640,3,0.46875,-0.001171875,-0.003125,-0.25,-0.6666666666666666
High-Risk,824,win,173,0,0,0,0,NA,NA
High-Risk,825,loss,7436,10,0.13448090371167293,-7.732651963421194e-4,-0.0016137708445400753,-0.575,-1.2
High-Risk,825,win,2177,0,0,0,0,NA,NA
High-Risk,826,loss,846,4,0.4728132387706856,0,0,0,0
High-Risk,826,win,283,1,0.35335689045936397,8.833922261484099e-4,0.0035335689045936395,0.25,1
High-Risk,827,loss,18,0,0,0,0,NA,NA
High-Risk,827,win,4,0,0,0,0,NA,NA
High-Risk,828,loss,160,1,0.625,0.003125,0.00625,0.5,1
High-Risk,828,win,28,0,0,0,0,NA,NA
High-Risk,829,loss,9810,56,0.5708460754332314,-7.900101936799184e-4,-0.0024464831804281344,-0.13839285714285715,-0.42857142857142855
High-Risk,829,win,2540,12,0.47244094488188976,0.001279527559055118,0.004330708661417323,0.2708333333333333,0.9166666666666666
High-Risk,830,loss,1165,3,0.2575107296137339,4.2918454935622315e-4,8.583690987124463e-4,0.16666666666666666,0.3333333333333333
High-Risk,830,win,361,1,0.2770083102493075,0.0013850415512465374,0.002770083102493075,0.5,1
High-Risk,831,loss,116,2,1.7241379310344827,0,0,0,0
High-Risk,831,win,33,0,0,0,0,NA,NA
High-Risk,832,loss,146,3,2.054794520547945,0.030821917808219176,0.00684931506849315,1.5,0.3333333333333333
High-Risk,832,win,26,0,0,0,0,NA,NA
High-Risk,833,loss,1263,7,0.5542359461599367,0.01583531274742676,0.00791765637371338,2.857142857142857,1.4285714285714286
High-Risk,833,win,395,3,0.7594936708860759,0.020253164556962026,0.017721518987341773,2.6666666666666665,2.3333333333333335
High-Risk,834,loss,1407,9,0.6396588486140725,-0.0026652452025586353,-0.006396588486140725,-0.4166666666666667,-1
High-Risk,834,win,408,0,0,0,0,NA,NA
High-Risk,835,loss,99,0,0,0,0,NA,NA
High-Risk,835,win,22,0,0,0,0,NA,NA
High-Risk,836,loss,11,0,0,0,0,NA,NA
High-Risk,836,win,2,0,0,0,0,NA,NA
High-Risk,837,loss,23,0,0,0,0,NA,NA
High-Risk,837,win,5,0,0,0,0,NA,NA
High-Risk,838,loss,209,2,0.9569377990430622,0.004784688995215311,0.009569377990430622,0.5,1
High-Risk,838,win,60,0,0,0,0,NA,NA
High-Risk,839,loss,36,0,0,0,0,NA,NA
High-Risk,839,win,10,0,0,0,0,NA,NA
High-Risk,840,loss,856,10,1.1682242990654206,0.004964953271028037,0.011682242990654205,0.425,1
High-Risk,840,win,303,1,0.33003300330033003,0.0016501650165016502,0.0033003300330033004,0.5,1
High-Risk,841,loss,1023,8,0.7820136852394917,-0.004643206256109482,-0.005865102639296188,-0.59375,-0.75
High-Risk,841,win,287,0,0,0,0,NA,NA
High-Risk,842,loss,5911,142,2.402300795127728,-0.005286753510404331,-0.008797157841312808,-0.22007042253521128,-0.36619718309859156
High-Risk,842,win,2126,80,3.762935089369708,0.01775634995296331,0.018344308560677328,0.471875,0.4875
High-Risk,843,loss,2116,17,0.8034026465028355,1.181474480151229e-4,-0.0023629489603024575,0.014705882352941176,-0.29411764705882354
High-Risk,843,win,714,4,0.5602240896358543,0.004551820728291317,0.00980392156862745,0.8125,1.75
High-Risk,844,loss,273,2,0.7326007326007326,0.0027472527472527475,0.007326007326007326,0.375,1
High-Risk,844,win,101,1,0.9900990099009901,0.0024752475247524753,0.009900990099009901,0.25,1
High-Risk,845,loss,8160,125,1.531862745098039,-0.007444852941176471,-0.013602941176470588,-0.486,-0.888
High-Risk,845,win,2394,15,0.6265664160401002,0.006683375104427736,0.011695906432748537,1.0666666666666667,1.8666666666666667
High-Risk,846,loss,7802,58,0.7433991284286081,-0.0013778518328633684,-0.0029479620610099976,-0.1853448275862069,-0.39655172413793105
High-Risk,846,win,2371,0,0,0,0,NA,NA
High-Risk,847,loss,10082,32,0.3173973417972624,2.4796667327911125e-5,9.91866693116445e-5,0.0078125,0.03125
High-Risk,847,win,3015,0,0,0,0,NA,NA
High-Risk,848,loss,34,1,2.941176470588235,-0.029411764705882353,-0.058823529411764705,-1,-2
High-Risk,848,win,10,0,0,0,0,NA,NA
High-Risk,849,loss,2288,66,2.8846153846153846,-0.0026223776223776225,-0.006118881118881119,-0.09090909090909091,-0.21212121212121213
High-Risk,849,win,708,21,2.9661016949152543,0.014477401129943503,0.029661016949152543,0.4880952380952381,1
High-Risk,850,loss,205,6,2.9268292682926833,-0.012195121951219513,-0.02926829268292683,-0.4166666666666667,-1
High-Risk,850,win,61,1,1.639344262295082,0.00819672131147541,0.01639344262295082,0.5,1
High-Risk,851,loss,35,4,11.428571428571429,0.14285714285714285,0.17142857142857143,1.25,1.5
High-Risk,851,win,7,0,0,0,0,NA,NA
High-Risk,852,loss,112,0,0,0,0,NA,NA
High-Risk,852,win,18,0,0,0,0,NA,NA
High-Risk,853,loss,2897,52,1.794960303762513,0.0069036934760096655,0.011045909561615464,0.38461538461538464,0.6153846153846154
High-Risk,853,win,955,1,0.10471204188481677,5.235602094240838e-4,0.0010471204188481676,0.5,1
High-Risk,854,loss,355,2,0.5633802816901409,0,0,0,0
High-Risk,854,win,77,0,0,0,0,NA,NA
High-Risk,855,loss,4368,3,0.06868131868131869,-0.00040064102564102563,-9.157509157509158e-4,-0.5833333333333334,-1.3333333333333333
High-Risk,855,win,1363,0,0,0,0,NA,NA
High-Risk,856,loss,127,4,3.149606299212598,0,0,0,0
High-Risk,856,win,38,0,0,0,0,NA,NA
High-Risk,857,loss,2560,11,0.42968750000000006,0.001171875,0.003515625,0.2727272727272727,0.8181818181818182
High-Risk,857,win,771,0,0,0,0,NA,NA
High-Risk,858,loss,92,0,0,0,0,NA,NA
High-Risk,858,win,28,0,0,0,0,NA,NA
High-Risk,859,loss,94,3,3.1914893617021276,-0.015957446808510637,-0.031914893617021274,-0.5,-1
High-Risk,859,win,35,1,2.857142857142857,0.02857142857142857,0.05714285714285714,1,2
High-Risk,860,loss,2758,3,0.10877447425670776,0.00435097897026831,7.251631617113851e-4,4,0.6666666666666666
High-Risk,860,win,942,1,0.10615711252653928,5.307855626326964e-4,0.0010615711252653928,0.5,1
High-Risk,861,loss,3870,12,0.31007751937984496,0.0010335917312661498,0.0020671834625322996,0.3333333333333333,0.6666666666666666
High-Risk,861,win,1054,4,0.3795066413662239,0.0018975332068311196,0.003795066413662239,0.5,1
High-Risk,862,loss,15,0,0,0,0,NA,NA
High-Risk,862,win,8,0,0,0,0,NA,NA
High-Risk,863,loss,1648,6,0.3640776699029126,0.0024271844660194173,0.0054611650485436895,0.6666666666666666,1.5
High-Risk,863,win,513,0,0,0,0,NA,NA
High-Risk,864,loss,7097,65,0.9158799492743412,-0.003733972100887699,-0.00859518106242074,-0.4076923076923077,-0.9384615384615385
High-Risk,864,win,2298,41,1.7841601392515232,0.01077023498694517,0.0195822454308094,0.6036585365853658,1.0975609756097562
High-Risk,865,loss,476,5,1.050420168067227,-0.0015756302521008404,-0.0063025210084033615,-0.15,-0.6
High-Risk,865,win,144,0,0,0,0,NA,NA
High-Risk,866,loss,31872,108,0.338855421686747,3.6081827309236947e-4,7.530120481927712e-4,0.10648148148148148,0.2222222222222222
High-Risk,866,win,10343,36,0.34806149086338584,0.0038431789616165525,0.003673982403557962,1.1041666666666667,1.0555555555555556
High-Risk,867,loss,19,0,0,0,0,NA,NA
High-Risk,867,win,2,0,0,0,0,NA,NA
High-Risk,868,loss,662,35,5.287009063444108,0.0011329305135951663,0.004531722054380665,0.02142857142857143,0.08571428571428572
High-Risk,868,win,202,0,0,0,0,NA,NA
High-Risk,869,loss,180,0,0,0,0,NA,NA
High-Risk,869,win,63,1,1.5873015873015872,-0.011904761904761904,-0.031746031746031744,-0.75,-2
High-Risk,870,loss,150,1,0.6666666666666667,-0.06333333333333334,-0.04,-9.5,-6
High-Risk,870,win,39,0,0,0,0,NA,NA
High-Risk,871,loss,1951,6,0.3075345976422348,-5.125576627370579e-4,-0.0010251153254741158,-0.16666666666666666,-0.3333333333333333
High-Risk,871,win,604,1,0.16556291390728478,4.139072847682119e-4,0.0016556291390728477,0.25,1
High-Risk,872,loss,6759,18,0.2663115845539281,-6.657789613848203e-4,-0.0014795088030773783,-0.25,-0.5555555555555556
High-Risk,872,win,1927,3,0.15568240788790866,0.0010378827192527244,0.0020757654385054488,0.6666666666666666,1.3333333333333333
High-Risk,873,loss,213,0,0,0,0,NA,NA
High-Risk,873,win,59,0,0,0,0,NA,NA
High-Risk,874,loss,1914,30,1.5673981191222568,0.013322884012539185,-5.22466039707419e-4,0.85,-0.03333333333333333
High-Risk,874,win,593,5,0.8431703204047217,0.03456998313659359,0.01011804384485666,4.1,1.2
High-Risk,875,loss,9663,149,1.5419641933147055,0.03309013763841457,0.011073165683535134,2.1459731543624163,0.7181208053691275
High-Risk,875,win,3033,22,0.7253544345532476,0.015001648532805802,0.007583250906693043,2.0681818181818183,1.0454545454545454
High-Risk,876,loss,256,1,0.390625,0.00390625,0.0078125,1,2
High-Risk,876,win,75,0,0,0,0,NA,NA
High-Risk,877,loss,105,3,2.857142857142857,0.023809523809523808,0.009523809523809525,0.8333333333333334,0.3333333333333333
High-Risk,877,win,32,0,0,0,0,NA,NA
High-Risk,878,loss,25,2,8,-0.06,-0.16,-0.75,-2
High-Risk,878,win,2,0,0,0,0,NA,NA
High-Risk,879,loss,696,7,1.0057471264367817,0.002514367816091954,0.005747126436781609,0.25,0.5714285714285714
High-Risk,879,win,201,0,0,0,0,NA,NA
High-Risk,880,loss,33,0,0,0,0,NA,NA
High-Risk,880,win,9,0,0,0,0,NA,NA
High-Risk,881,loss,2684,1,0.037257824143070044,-9.314456035767511e-5,-3.7257824143070045e-4,-0.25,-1
High-Risk,881,win,658,0,0,0,0,NA,NA
High-Risk,882,loss,2835,10,0.3527336860670194,-3.5273368606701937e-4,-7.054673721340387e-4,-0.1,-0.2
High-Risk,882,win,864,0,0,0,0,NA,NA
High-Risk,883,loss,4192,1,0.023854961832061067,-5.963740458015267e-5,-2.3854961832061068e-4,-0.25,-1
High-Risk,883,win,1274,0,0,0,0,NA,NA
High-Risk,884,loss,506,32,6.324110671936759,0.037549407114624504,0.03359683794466403,0.59375,0.53125
High-Risk,884,win,145,1,0.6896551724137931,0.017241379310344827,0.006896551724137931,2.5,1
High-Risk,885,loss,1877,11,0.5860415556739478,-0.0015982951518380393,-0.004794885455514118,-0.2727272727272727,-0.8181818181818182
High-Risk,885,win,514,2,0.38910505836575876,9.727626459143969e-4,0.0038910505836575876,0.25,1
